index,C1F1,C1F2,C1F3,C2F1,C2F2,C2F3,C3F1,C3F2,C3F3,C4F1,C4F2,C4F3,C5F1,C5F2,C5F3,C6F1,C6F2,C6F3,C7F1,C7F2,C7F3,C8F1,C8F2,C8F3,C9F1,C9F2,C9F3,C10F1,C10F2,C10F3,C11F1,C11F2,C11F3,C12F1,C12F2,C12F3,C13F1,C13F2,C13F3,C14F1,C14F2,C14F3,C15F1,C15F2,C15F3,C16F1,C16F2,C16F3,C17F1,C17F2,C17F3,C18F1,C18F2,C18F3,C19F1,C19F2,C19F3,C20F1,C20F2,C20F3,C21F1,C21F2,C21F3,C22F1,C22F2,C22F3,C23F1,C23F2,C23F3,class
1,108.70955491870185,2.1630555174661965,0.624973305374547,105.04593241105925,4.995338448783759,1.2444417457197419,97.97853462362679,1.6783463008006665,0.9344240063105957,63.050837307106775,5.002637749068879,0.8416439836136704,77.9620978166469,2.0858273637802887,0.6423843880769795,126.05295542503538,4.00804518609696,0.7942566581835229,125.46205265362728,1.9831086997928573,0.6527883073938143,74.88429258246369,4.3719190358461555,0.7915579539887878,70.93046879443102,1.0504842696438237,0.5789671466931687,120.20877567414097,1.2603284391714373,0.5003159827197039,98.30508867844993,0.7726289197863312,0.41573166525385397,107.198421298676,1.203004077650856,0.48674414966399526,85.8083133617501,1.248941397394634,0.5358749079636768,109.9128806619699,0.9665228147790831,0.5563348692888229,101.93443207593589,0.6737886752449894,0.556144150414965,69.52288179995404,0.8104386759386705,0.5295781562981936,124.63288485993782,1.79813429369184,0.5436557408420496,122.4941158940133,0.5989306813539572,0.3885058869195172,82.02195875229202,1.6790870369396544,0.9347297645900068,82.59882114482204,2.7536232970952974,1.0479613290619754,82.74710302978842,2.7288201109455126,0.6479831689157924,97.28067774545697,0.3840062817676601,0.41737755159724627,101.93443207593589,0.6737886752449894,0.556144150414965,0
2,74.41071752877531,2.0125875694507993,0.5929597385570914,67.08649963390711,5.052831074995978,1.2305375520811184,83.22451475634277,1.8175142903662207,0.9508763070282282,126.32533753053913,4.779903218736332,0.8534860087424028,65.90620111781516,2.573836522604237,0.6755792871111989,51.38657921282431,5.063830931600964,0.8744726771894711,90.5407520842153,1.0277852486533159,0.4519083892531845,108.72532142410773,3.3461312032588553,0.7069710685619013,103.16275306012135,1.0511908686197493,0.5672368934588944,73.28972885235189,1.313725363249344,0.5016311729214642,83.97104805715102,1.0926733011845398,0.485057916145259,104.63314762336034,1.7029445055047432,0.5312145378073744,82.5354398061616,0.8588023345594674,0.48454616662867134,98.67122604314164,0.8293928189495657,0.5272852076179088,88.56247970091748,0.757535320692793,0.5890361006988653,93.98367956023128,0.9618963605048875,0.5151253267077034,59.85795329334933,2.5467860174824173,0.6200781592630952,73.55887089972511,1.1921396771549204,0.47228439774233977,96.77510329501183,1.816782243318561,0.9505706443564769,104.83708228209228,2.588211276464818,0.9849709164662165,74.1931722342228,3.2351345592969474,0.6704662778717648,92.20067850381464,0.30762706555629155,0.40174219801084393,88.56247970091748,0.757535320692793,0.5890361006988653,0
3,94.41539580212408,1.6089531603253926,0.5609075362402794,98.1919242678565,4.311031024113541,1.165231895130581,92.92269036811386,1.5531097965345166,0.9082599423019904,94.32076562958709,3.2842342242397105,0.6857487516516321,105.67905982251814,2.5964855396774005,0.6740955579746163,124.62642765722995,4.331758951135474,0.8167407291312336,98.46784608283791,1.1242198936440235,0.45155730910225206,72.30919813045246,2.789934994685184,0.6454176468690537,90.82849743685821,1.1540644231398927,0.5576334813028344,112.4878810946781,1.568389918959092,0.527284697990971,61.02467551327144,1.080952196339094,0.47862014501956623,90.75891043071407,1.6719958875481478,0.5494037162765225,99.7126090068029,0.7707351302828618,0.4666554679425056,85.32365699338571,1.1356056936700152,0.57265740888116,79.70369313529974,1.038251318269449,0.589383303678818,99.62013598913398,0.9527578395617888,0.4893009983077132,100.13552842275276,2.8404640611690954,0.6242400473405415,113.19648259113691,0.8614900952254025,0.4229450747957007,87.07742045325908,1.5534068113239206,0.9085656235590465,89.4192575394258,1.7376748885870161,0.8963864864268973,110.88246949923794,1.832853367285283,0.5741581945344864,87.0385851338689,0.4415087270581088,0.44344952549066813,79.70369313529974,1.038251318269449,0.589383303678818,0
4,99.6339857681469,2.112817343535819,0.6049571893418156,87.92204550570979,3.718914450663646,1.0280781564286117,98.25457127447626,1.601266418065879,0.8358879341453442,62.9549092661179,2.223653393579004,0.5901363680147068,121.33207824892713,2.3058531327136813,0.6254275362948747,58.19911418387369,6.146597309883403,0.9021158958762305,86.16341984208975,0.9732346511767856,0.439405372933466,72.9535230779064,2.293561420446953,0.6102483604930827,99.642874089197,1.5688090647261903,0.5799073519548762,66.18980095957265,2.239129256925047,0.6093443384641323,106.30797153958987,1.1442189759859753,0.4616790377166272,69.67431770670059,1.6608286431271226,0.533693665887176,77.46310307202249,1.2623286789167716,0.5312516957933794,95.26310854408997,1.35077350136853,0.5424122257108723,94.87144888406797,0.7204049169783412,0.46903765354108773,78.46002837725244,0.9218971075322651,0.43670158849681184,66.58493689625196,2.97056055716744,0.6764014275394684,57.12933640423157,0.8047132124676497,0.4363563678910541,81.74571648750141,1.6006813048727946,0.8355832699842543,82.35535793628448,1.2336124105169124,0.771944032159124,81.84897445171097,1.968051673200354,0.5646623483757743,102.63556592950962,0.3434366088929248,0.3640015090086559,94.87144888406797,0.7204049169783412,0.46903765354108773,0
5,78.24135888092431,4.7710762016595085,0.8951933392814738,88.02571384502365,6.232682984236832,1.4147966350393437,78.47742908681953,2.6737618337861293,1.2304777677353103,102.04918915328606,3.888604309357046,0.9741310803369764,84.4584231433135,2.832965097811121,0.8033945123472866,60.661100722833396,7.262485442210563,1.010100159473527,68.28489516377668,1.6289063533070016,0.5619914667427345,100.246512237381,3.4954303499659347,0.7275610555358979,88.45406692990942,2.4647699313100033,0.8340167247263892,75.70175102353858,4.313523179386551,0.8228389212358416,92.11820770856986,2.3659824860487078,0.6185198158651398,81.36160468039427,2.5197121654408243,0.6658497042917401,79.61042389299055,2.833360709055385,0.7602857915157132,88.97983665826509,4.3060941922519005,1.6178346961124614,89.81214112929536,2.8152640109410823,1.5120477168836324,91.31841263774515,1.8867177912268156,0.8162546014649734,57.61730736511086,3.7244178039602986,0.7478516016450657,107.09114092370231,1.1318460069934508,0.45931246590904246,101.52267964559822,2.6739710374909835,1.2307830677564275,89.23373511309245,2.8367068832404336,1.1342338747952456,87.76877917702676,3.7219040195981297,0.9943282444143628,90.29269910412992,2.2043728839106933,1.4260113178467515,89.81214112929536,2.8152640109410823,1.5120477168836324,0
6,95.4258656932306,1.787815030249006,0.6763746742582202,96.93636760139606,3.601867854089669,1.1642191972153622,91.14168577906125,1.522127742747394,0.9595689498360501,90.90509267615344,2.1506127359232847,0.664690287821841,81.79238930822673,2.0957463800485394,0.7468660168802643,122.74738087261744,4.5416598907836745,0.8218220691929203,105.53042252159347,0.8566899633598615,0.40925188378056854,96.08779013364659,2.1554185445366834,0.5476436554347628,79.12239920723457,0.8410572452479034,0.6530376640635708,103.00073339454323,0.6842109678262716,0.45236305469378024,104.5908944652573,0.5904348525670384,0.38706230815038095,111.79066530814323,1.1900579468224386,0.48887086372484423,98.75560114814444,0.7538970093867304,0.54758599243224,86.58425761070562,1.1386912645308416,0.929538161011395,93.07991287403709,1.1204650062134667,0.9059853899225685,96.2190770437364,0.9148750121124698,0.5432092105850765,123.47217389369042,1.4933852525571911,0.5073245930472815,110.48157271013778,0.7217918661789647,0.3948689455801536,88.85793263149384,1.5225139307551991,0.9598733449498025,88.02530320567823,1.6191842401241623,0.9583926771684708,94.06193327174769,1.2670771484615229,0.6123920292514885,86.79231597087247,0.9109353229874021,0.8871518796001476,93.07991287403709,1.1204650062134667,0.9059853899225685,0
7,81.16687421775222,1.2449744469783353,0.5785848400379914,85.50831241150023,3.5369592938898915,1.1109783266074067,100.07318604077584,1.5264561438847877,0.9387706930584625,88.28719796679022,1.8547979557368013,0.6517291607569778,97.49844875839538,1.8557350359609397,0.7011126319496289,94.67987945953706,2.9807620847829646,0.6582305640704792,105.12146312381647,0.9525019500751366,0.43145587988808737,67.14254589041535,1.852065687840642,0.5753132804965284,95.21975099643412,0.8301761426952167,0.6553185524635196,90.18812224869795,0.7667741088596708,0.4726573242382366,117.85489506512195,0.6357925599790575,0.39945324866425463,78.80405233776732,1.0466967503090774,0.44787532591067786,96.84505048068162,0.5745015559962379,0.5171108139995182,95.52325554084477,0.5424905395958398,0.5697408887449663,92.93482404532375,0.7063069478374939,0.6079005904451179,77.41597465616336,0.6528046333693289,0.4467256622821478,77.98020069065734,1.5642244902983544,0.4856135137638914,100.57915373937651,0.6655610339954371,0.3852679041078251,79.92696304610652,1.5262422949805428,0.9384657532180636,91.68161947939787,1.466232105718252,0.9076777583589241,100.86467832872688,1.3574289551956806,0.5582497914948535,93.86653768060539,0.41155902049152554,0.5258440882809935,92.93482404532375,0.7063069478374939,0.6079005904451179,0
8,84.04470618830908,2.0888476892336474,0.6607870304629592,92.49378364761336,3.8490780101269926,1.1306710227490195,89.35902994213131,2.0236860694857985,1.01583398515689,94.99692901001681,3.8277713970592693,0.8390086907795815,92.56892409054804,2.053227542219253,0.7204830738593427,72.23596721175372,3.174736802442289,0.7158635209857555,94.55486564846237,1.3448896004528657,0.5024324143859712,98.31137147156109,3.3716050701457445,0.6840470088417917,98.28380561831551,0.8338290972113649,0.6075261657608484,88.3776243130356,0.821053335276851,0.44766305924905286,59.786148452266126,0.8291311493147681,0.4332276062713807,80.58914870606557,1.170502054185171,0.501099225084581,77.96611124332772,0.9121014353412341,0.5563301528998826,89.09139496582368,0.8456846034176784,0.5485909597778111,86.6886488428202,1.1532269242314441,0.7319634956609588,101.14597424815072,0.9629927519577259,0.6646978758429476,102.35792927617925,1.25565482399324,0.455135434231154,73.32225323832085,0.8699662765307432,0.4227761772579743,90.64071166110757,2.0245669955676067,1.0161400361397008,89.5202417840557,2.4913959874583766,1.0263369050303575,81.18031955985715,2.126218173242406,0.6467658930141704,91.8744514343759,0.3870962664291624,0.4553857128461692,86.6886488428202,1.1532269242314441,0.7319634956609588,0
9,105.53671201121962,2.519694412263974,0.6734840895625792,93.2838204308179,5.875956590426835,1.398435873006495,83.76827231387179,2.133601608227742,1.101190690468614,88.74411299887508,2.8262236641031517,0.7382198893819862,82.31078802654831,4.209604017243905,0.847943058464518,89.87672081997088,6.556968949129182,0.930906569493942,73.03754651189146,1.298682585495187,0.516157487532319,115.082978730923,2.701680725334949,0.6846521617307944,96.71031109510628,1.8013330069327462,0.7288152968768892,70.88557401769833,1.8196491346434427,0.6063541709199717,70.73965285679236,1.0946852531379314,0.4626611735172412,112.22999104183613,1.38774835778134,0.5133016780779678,103.08148486330406,1.246027551179512,0.5945423816621178,92.16551556203649,1.5826213026511071,0.7278352218496827,75.91445097399266,1.022868651500837,0.6811682081893934,91.76642912218695,0.7893358957656723,0.46922019775092966,67.63397359221013,3.2057247854461863,0.6868482309241466,66.32530181376681,0.8322978261329417,0.4181799069978162,96.23154914536755,2.132387162808637,1.1008861503606344,91.40742029639941,2.272867901210938,1.1028528308875378,88.38043465535958,2.400966088603439,0.680672387562992,91.93304905764259,0.5817188261565321,0.5669181132770224,75.91445097399266,1.022868651500837,0.6811682081893934,0
10,80.7287164341394,3.0294217752788146,1.0866382380695028,92.75588436138253,5.072059271316473,1.484692484445385,95.6662852553136,2.8751755293599284,1.3609386539520851,90.70831732521262,3.306513084344485,0.84816373582852,97.1792929536314,3.2135977698227447,1.2937203480321389,77.51469435296255,5.913529162145835,1.04148861468164,96.03337648563905,2.606324950063776,0.780466622141531,82.6947235756315,4.0125982507879145,0.8940920196256409,90.20332728968548,2.113900057517131,1.060435008078338,97.3844132858173,2.3986716211384,0.7819038931639574,87.57160276028284,1.3513143753980132,0.520715770731342,80.32060901329028,1.8141693180203122,0.5888901526025414,84.91018457450038,1.6835808900704807,0.8304511464990474,89.67256125275708,2.7664202630079324,1.3597732556483946,92.07988412680177,2.004131904630457,1.277377650132142,95.44483205296838,1.6591369753957652,0.665653764115346,107.50201981741859,3.011733256410517,0.6691601785087912,108.2185545903163,1.0775830857824307,0.4585600900116733,84.26348951441135,2.8751790056185795,1.3609508574559277,83.43531921227977,3.3188937624457564,1.3401794654676311,94.00631455964826,2.5124178455577035,0.8741848512899932,90.16485791584783,1.7903818453522893,1.271998177839591,92.07988412680177,2.004131904630457,1.277377650132142,0
11,98.65819045164274,3.8074117508038654,1.0654066631523769,73.66928198307185,6.826144622635091,1.3946007768764281,78.64886567742653,2.1589574385941215,1.0696947115016149,80.07387052440856,4.013985452162085,0.8832280279871454,74.11954925869371,3.2503829277792775,1.244239414639367,99.05583586188162,7.913927326385872,1.1268842445294942,88.51140568263446,1.7245700932469283,0.559088168936899,73.47810493982085,2.5421562666113866,0.6505605580729245,70.77126766840453,1.9214864651260557,1.168685510739677,91.02198349878464,2.0637759342860647,0.762742757108858,110.57454615504626,1.5584327528386772,0.5563804281439999,100.45229674666855,1.4107510434040513,0.572205326133829,81.42435121678562,2.5784552317046767,0.985632375521388,78.83152345201704,2.0857829968282307,0.9130352495029466,99.54398114098828,1.947023887745518,0.9692578120019598,75.70705254317618,1.7781231056939462,0.7272830115090215,79.38870341982344,3.3732681506068767,0.7205202682268431,69.4285662925204,1.3321159569901835,0.5106264288994136,101.35063433459277,2.1582921124343675,1.0693896580955444,103.36168848688445,2.8601859546552557,1.1054734651937586,67.2922330899051,2.306744155201955,0.7128194390060598,76.81479459044169,0.7016234184758934,0.6985473617781115,99.54398114098828,1.947023887745518,0.9692578120019598,0
12,105.59723673578819,3.138309683928643,0.8891850541811498,98.40695377167906,6.799997957146333,1.5391476307646728,84.09723174052547,2.8885671750182254,1.2932141967263648,87.14724537743551,4.105667472470948,0.9539211613551377,111.47497782113514,3.9069921752986616,1.081052243441777,75.8276475975789,7.05911214758413,1.0569507222032715,71.89053835524294,2.5615597721481933,0.6485456519083372,94.81294932542541,4.135197365276054,0.8916493224162808,114.05884825065752,1.87808960564504,0.9841632826148997,83.05034115105053,2.3274983638270554,0.7425914131156117,74.82026506601295,1.1084562079419462,0.5237848111426263,81.6561227308812,2.473178412339875,0.7307204217536007,106.2906000626852,2.5831370329999945,0.8608089012946597,87.53731392675583,3.2838105995832008,1.4659046589304798,92.07101165773251,3.725561494311858,1.6324776346210663,93.0181289075768,1.8169555849655996,0.9352567729590036,65.72746298419457,3.036118251013413,0.6786724556680735,101.53052935861905,1.419757810501034,0.5087501773622236,95.9029710249801,2.8900026959453218,1.2935176064494436,84.6835482414574,2.8981756242144816,1.2182657501714758,90.8363481628419,3.1897091445089707,0.8983006350833179,89.11080970570634,2.99740094177665,1.4394087821142125,92.07101165773251,3.725561494311858,1.6324776346210663,0
13,80.80714712871587,1.5021679184407721,0.7633598449777717,87.70784549472535,5.5026083624274795,1.4474408527329943,98.13647751800525,2.7213525708831954,1.285076812036598,84.38834067208256,3.876704227457132,0.8669510507087216,76.34150606825749,2.8538936825183314,0.8857215290064822,98.45747968956415,4.536210840537414,0.8667928034166089,100.92916412270591,1.2882083301189715,0.5912132649263777,88.47932501981519,4.4639706879451655,0.8214753450881664,78.72336353810121,0.9356473278001827,0.7493384358285071,95.82284147849421,0.7841326432828517,0.5411519796992744,98.07991913274978,0.6314769574166036,0.45251631036187645,88.59785311870051,1.2740665935621107,0.5877020733907348,83.10493162430873,0.7855799101195194,0.6427344271940896,95.91015289647713,1.575367611430724,1.2006152611931313,87.45620740434565,1.9054567499022603,1.370173733672661,86.94703168753622,0.7057871460693331,0.663893884638564,70.1843444107505,2.516671860870291,0.6167703183104256,92.33758820543844,1.0428594430934361,0.4564247113797322,81.7935649590251,2.721330576080898,1.2850203568304501,93.46437920152444,2.8307363113643538,1.200788441558545,88.20528201769346,2.4962506220250615,0.9025997740789056,95.45192723192918,1.4874195413073188,1.188034566031002,87.45620740434565,1.9054567499022603,1.370173733672661,0
