,Index,Predicted_values,original
231,1,0,0
103,2,0,0
395,3,0,0
241,4,0,0
146,5,1,0
525,6,1,0
461,7,1,0
258,8,0,0
371,9,0,0
523,10,0,0
482,11,1,0
493,12,0,0
292,13,0,0
392,14,0,0
75,15,1,0
456,16,0,0
139,17,0,0
161,18,1,0
367,19,0,0
318,20,0,0
48,21,0,0
207,22,0,0
373,23,0,0
188,24,0,0
153,25,0,0
470,26,1,0
70,27,0,0
159,28,0,0
151,29,0,0
236,30,0,0
12,31,0,0
218,32,1,0
453,33,0,0
220,34,0,0
526,35,0,0
199,36,0,0
412,37,0,0
300,38,0,0
416,39,1,0
386,40,0,0
126,41,0,0
76,42,1,0
347,43,0,0
11,44,0,0
38,45,1,0
532,46,0,0
375,47,0,0
187,48,0,0
13,49,0,0
55,50,1,0
365,51,0,0
167,52,1,0
232,53,0,0
267,54,0,0
224,55,0,0
129,56,0,0
242,57,0,0
398,58,0,0
370,59,0,0
530,60,0,0
0,61,0,0
261,62,0,0
404,63,0,0
463,64,0,0
281,65,0,0
79,66,0,0
73,67,0,0
194,68,0,0
108,69,0,0
209,70,0,0
498,71,0,0
501,72,0,0
275,73,1,0
137,74,0,0
228,75,0,0
50,76,1,0
478,77,0,0
210,78,0,0
323,79,1,0
243,80,0,0
134,81,0,0
78,82,0,0
186,83,0,0
181,84,0,0
182,85,0,0
393,86,0,0
180,87,0,0
101,88,0,0
21,89,0,0
173,90,0,0
289,91,0,0
46,92,0,0
447,93,0,0
502,94,0,0
203,95,0,0
513,96,1,0
441,97,1,0
72,98,0,0
42,99,0,0
254,100,0,0
313,101,0,0
315,102,0,0
149,103,0,0
125,104,0,0
131,105,0,0
507,106,0,0
400,107,0,0
484,108,0,0
355,109,0,0
233,110,0,0
65,111,0,0
328,112,0,0
381,113,0,0
421,114,0,0
477,115,0,0
348,116,0,0
334,117,0,0
142,118,0,0
31,119,0,0
214,120,0,0
130,121,0,0
382,122,0,0
150,123,0,0
74,124,0,0
379,125,0,0
216,126,0,0
287,127,0,0
162,128,0,0
185,129,0,0
278,130,0,0
110,131,0,0
512,132,1,0
298,133,0,0
372,134,0,0
337,135,0,0
362,136,0,0
284,137,0,0
91,138,0,0
454,139,0,0
235,140,0,0
405,141,0,0
148,142,0,0
165,143,0,0
92,144,0,0
429,145,0,0
58,146,0,0
269,147,0,0
32,148,0,0
312,149,0,0
356,150,0,0
338,151,0,0
418,152,0,0
111,153,0,0
402,154,0,0
255,155,0,0
5,156,0,0
238,157,0,0
515,158,0,0
467,159,0,0
495,160,0,0
26,161,0,0
64,162,0,0
97,163,1,0
483,164,1,0
196,165,0,0
311,166,0,0
415,167,0,0
407,168,0,0
127,169,0,0
251,170,0,0
462,171,0,0
66,172,0,0
535,173,0,0
342,174,0,0
67,175,0,0
250,176,1,0
481,177,0,0
295,178,0,0
452,179,0,0
98,180,0,0
364,181,0,0
266,182,0,0
4,183,0,0
105,184,0,0
168,185,0,0
308,186,0,0
443,187,0,0
177,188,0,0
529,189,0,0
49,190,0,0
531,191,0,0
107,192,0,0
433,193,0,0
517,194,0,0
208,195,0,0
509,196,0,0
259,197,0,0
43,198,0,0
435,199,0,0
81,200,0,0
383,201,0,0
346,202,0,0
464,203,0,0
511,204,0,0
445,205,0,0
297,206,0,0
303,207,0,0
90,208,0,0
193,209,0,0
319,210,0,0
538,211,0,0
112,212,0,0
41,213,0,0
396,214,0,0
321,215,0,0
388,216,0,0
201,217,1,0
475,218,1,0
