,Index,Predicted_values,original
2,1,0,0
455,2,0,0
428,3,0,0
531,4,0,0
309,5,0,0
479,6,0,0
374,7,0,0
512,8,0,0
476,9,0,0
533,10,0,0
42,11,0,0
516,12,0,0
138,13,0,0
24,14,0,0
220,15,0,0
519,16,0,0
266,17,0,0
292,18,0,0
182,19,0,0
425,20,0,0
401,21,0,0
319,22,0,0
180,23,0,0
203,24,0,0
525,25,0,0
245,26,0,0
84,27,0,0
342,28,1,0
355,29,0,0
438,30,0,0
78,31,0,0
432,32,0,0
360,33,0,0
499,34,0,0
435,35,0,0
306,36,0,0
536,37,0,0
21,38,0,0
11,39,0,0
445,40,0,0
5,41,0,0
137,42,0,0
382,43,0,0
406,44,0,0
117,45,0,0
134,46,0,0
458,47,0,0
301,48,0,0
378,49,0,0
506,50,0,0
163,51,0,0
482,52,0,0
72,53,0,0
436,54,0,0
284,55,0,0
465,56,0,0
340,57,0,0
311,58,0,0
168,59,0,0
468,60,0,0
259,61,0,0
498,62,0,0
172,63,0,0
369,64,0,0
439,65,0,0
312,66,0,0
236,67,0,0
169,68,0,0
484,69,0,0
376,70,0,0
486,71,0,0
157,72,0,0
307,73,0,0
349,74,0,0
34,75,0,0
379,76,0,0
188,77,0,0
274,78,0,0
430,79,0,0
332,80,0,0
427,81,0,0
174,82,0,0
144,83,0,0
296,84,0,0
3,85,0,0
41,86,0,0
451,87,0,0
22,88,0,0
87,89,0,0
80,90,0,0
60,91,0,0
125,92,0,0
537,93,0,0
413,94,0,0
98,95,0,0
449,96,0,0
19,97,0,0
118,98,0,0
64,99,0,0
110,100,0,0
49,101,0,0
277,102,0,0
178,103,0,0
419,104,0,0
175,105,0,0
405,106,0,0
252,107,0,0
160,108,0,0
539,109,0,0
367,110,0,0
218,111,0,0
151,112,0,0
190,113,0,0
330,114,0,0
91,115,0,0
46,116,1,0
152,117,0,0
333,118,0,0
467,119,0,0
95,120,0,0
267,121,0,0
216,122,1,0
106,123,0,0
115,124,0,0
158,125,0,0
456,126,0,0
226,127,0,0
109,128,1,0
161,129,0,0
494,130,0,0
364,131,0,0
366,132,0,0
196,133,0,0
534,134,0,0
68,135,0,0
508,136,0,0
345,137,0,0
530,138,0,0
348,139,0,0
204,140,0,0
440,141,0,0
350,142,0,0
310,143,0,0
185,144,0,0
36,145,0,0
472,146,0,0
211,147,0,0
191,148,0,0
8,149,0,0
317,150,0,0
119,151,0,0
164,152,0,0
526,153,0,0
48,154,0,0
491,155,0,0
463,156,0,0
126,157,0,0
237,158,0,0
136,159,0,0
383,160,0,0
147,161,0,0
341,162,0,0
244,163,0,0
103,164,0,0
253,165,0,0
321,166,0,0
271,167,0,0
13,168,0,0
221,169,0,0
500,170,0,0
85,171,0,0
414,172,0,0
538,173,0,0
442,174,0,0
325,175,0,0
446,176,0,0
276,177,0,0
496,178,0,0
171,179,0,0
17,180,0,0
223,181,0,0
285,182,0,0
407,183,0,0
77,184,0,0
294,185,0,0
207,186,0,0
528,187,0,0
514,188,0,0
433,189,0,0
372,190,0,0
47,191,0,0
105,192,0,0
331,193,0,0
195,194,0,0
101,195,0,0
520,196,0,0
420,197,0,0
108,198,0,0
281,199,0,0
346,200,0,0
250,201,0,0
505,202,0,0
384,203,0,0
247,204,0,0
123,205,0,0
260,206,0,0
527,207,0,0
131,208,0,0
305,209,0,0
222,210,0,0
497,211,0,0
201,212,0,0
535,213,0,0
177,214,0,0
170,215,0,0
356,216,0,0
431,217,0,0
288,218,0,0
37,219,0,0
454,220,0,0
370,221,0,0
116,222,0,0
279,223,0,0
286,224,0,0
202,225,0,0
58,226,0,0
466,227,0,0
57,228,0,0
205,229,1,0
31,230,0,0
434,231,0,0
225,232,0,0
32,233,0,0
40,234,0,0
471,235,0,0
0,236,0,0
290,237,0,0
375,238,0,0
511,239,0,0
143,240,0,0
249,241,0,0
93,242,0,0
107,243,0,0
381,244,0,0
209,245,0,0
66,246,0,0
278,247,0,0
387,248,0,0
28,249,0,0
460,250,0,0
199,251,0,0
39,252,0,0
268,253,0,0
418,254,0,0
114,255,0,0
258,256,0,0
38,257,0,0
189,258,0,0
97,259,0,0
400,260,0,0
26,261,0,0
90,262,0,0
464,263,0,0
7,264,0,0
133,265,0,0
82,266,0,0
488,267,0,0
194,268,0,0
99,269,0,0
510,270,0,0
417,271,0,0
289,272,0,0
354,273,0,0
197,274,0,0
239,275,0,0
443,276,0,0
257,277,0,0
124,278,0,0
270,279,0,0
212,280,0,0
154,281,0,0
339,282,0,0
441,283,0,0
264,284,0,0
371,285,0,0
347,286,0,0
112,287,0,0
27,288,0,0
65,289,0,0
127,290,0,0
198,291,0,0
208,292,1,0
373,293,0,0
523,294,1,0
140,295,0,0
61,296,0,0
193,297,0,0
359,298,1,0
513,299,0,0
33,300,0,0
232,301,0,0
280,302,0,0
415,303,0,0
219,304,1,0
4,305,1,0
256,306,1,0
135,307,1,0
241,308,1,0
51,309,0,0
242,310,1,0
358,311,1,0
283,312,1,0
459,313,1,0
128,314,1,0
297,315,1,0
104,316,1,0
495,317,1,0
477,318,0,0
392,319,1,0
437,320,0,0
353,321,1,0
447,322,1,0
377,323,0,0
149,324,1,0
503,325,0,0
213,326,1,0
362,327,1,0
76,328,0,0
393,329,0,0
1,330,0,0
81,331,0,0
365,332,0,0
416,333,1,0
390,334,1,0
489,335,1,0
524,336,1,0
487,337,1,0
522,338,1,0
44,339,1,0
214,340,1,0
461,341,1,0
481,342,1,0
327,343,1,0
176,344,0,0
352,345,1,0
263,346,1,0
302,347,0,0
344,348,1,0
337,349,1,0
12,350,1,0
408,351,0,0
314,352,1,0
517,353,1,0
94,354,1,0
43,355,1,0
316,356,1,0
474,357,1,0
469,358,1,0
132,359,1,0
142,360,1,0
155,361,1,1
150,362,1,1
167,363,1,1
423,364,0,1
385,365,0,1
328,366,1,1
293,367,0,1
475,368,1,1
273,369,1,1
275,370,1,1
233,371,1,1
504,372,1,1
315,373,1,1
493,374,1,1
368,375,1,1
515,376,1,1
480,377,1,1
229,378,1,1
215,379,0,1
165,380,1,1
343,381,1,1
86,382,1,1
492,383,0,1
336,384,1,1
183,385,0,1
243,386,1,1
228,387,1,1
217,388,1,1
322,389,1,1
148,390,0,1
329,391,0,1
187,392,1,1
102,393,1,1
397,394,1,1
224,395,1,1
300,396,1,1
529,397,1,1
255,398,1,1
246,399,1,1
238,400,1,1
62,401,1,1
521,402,1,1
335,403,1,1
159,404,1,1
122,405,1,1
56,406,1,1
361,407,1,1
265,408,1,1
389,409,1,1
269,410,1,1
399,411,1,1
184,412,1,1
298,413,1,1
173,414,1,1
395,415,1,1
363,416,0,1
192,417,1,1
338,418,1,1
71,419,1,1
25,420,1,1
14,421,1,1
282,422,0,1
287,423,1,1
248,424,1,1
10,425,1,1
396,426,1,1
326,427,1,1
426,428,1,1
421,429,1,1
210,430,1,1
129,431,1,1
69,432,1,1
88,433,1,1
186,434,1,1
15,435,1,1
45,436,1,1
75,437,1,1
113,438,1,1
130,439,1,1
145,440,1,1
234,441,0,1
518,442,0,1
334,443,0,1
483,444,1,1
162,445,1,1
251,446,1,1
388,447,1,1
30,448,1,1
59,449,0,1
153,450,1,1
54,451,1,1
452,452,1,1
120,453,1,1
166,454,1,1
444,455,1,1
429,456,1,1
457,457,1,1
391,458,1,1
318,459,1,1
92,460,1,1
409,461,1,1
453,462,1,1
200,463,1,1
462,464,1,1
532,465,1,1
403,466,1,1
70,467,1,1
156,468,1,1
20,469,1,1
206,470,1,1
509,471,1,1
139,472,1,1
254,473,1,1
380,474,1,1
394,475,1,1
490,476,1,1
121,477,1,1
473,478,1,1
230,479,1,1
272,480,0,1
398,481,0,1
79,482,1,1
23,483,1,1
73,484,1,1
181,485,0,1
262,486,1,1
357,487,0,1
450,488,0,1
351,489,1,1
386,490,1,1
16,491,1,1
96,492,0,1
74,493,1,1
448,494,1,1
485,495,1,1
146,496,1,1
502,497,1,1
410,498,1,1
299,499,1,1
404,500,1,1
402,501,1,1
303,502,1,1
412,503,1,1
53,504,1,1
89,505,1,1
141,506,1,1
507,507,1,1
478,508,1,1
470,509,1,1
240,510,1,1
50,511,1,1
179,512,0,1
227,513,0,1
501,514,1,1
261,515,0,1
324,516,1,1
424,517,1,1
6,518,0,1
235,519,1,1
231,520,1,1
313,521,1,1
63,522,1,1
52,523,1,1
295,524,1,1
83,525,0,1
29,526,1,1
320,527,0,1
55,528,0,1
111,529,0,1
18,530,1,1
323,531,1,1
100,532,1,1
304,533,1,1
422,534,1,1
35,535,1,1
291,536,1,1
67,537,0,1
9,538,1,1
308,539,1,1
411,540,1,1
