,Index,Predicted_values,original
244,1,1,0
536,2,0,0
117,3,0,0
394,4,0,0
175,5,0,0
166,6,0,0
369,7,0,0
170,8,0,0
215,9,0,0
466,10,0,0
160,11,0,0
462,12,0,0
449,13,0,0
145,14,0,0
263,15,0,0
483,16,0,0
163,17,0,0
169,18,0,0
439,19,0,0
107,20,0,0
12,21,0,0
437,22,0,0
197,23,0,0
28,24,0,0
421,25,1,0
23,26,0,0
177,27,0,0
69,28,0,0
511,29,0,0
242,30,0,0
58,31,0,0
397,32,0,0
231,33,0,0
202,34,0,0
206,35,0,0
456,36,0,0
307,37,0,0
315,38,0,0
42,39,0,0
24,40,0,0
383,41,0,0
149,42,0,0
104,43,0,0
393,44,0,0
123,45,0,0
357,46,0,0
65,47,0,0
5,48,0,0
73,49,0,0
444,50,0,0
301,51,0,0
478,52,0,0
185,53,0,0
390,54,0,0
311,55,0,0
524,56,0,0
75,57,0,0
92,58,0,0
156,59,0,0
499,60,0,0
48,61,0,0
22,62,1,0
491,63,0,0
352,64,0,0
157,65,0,0
406,66,0,0
379,67,0,0
440,68,0,0
246,69,0,0
260,70,0,0
415,71,0,0
482,72,0,0
368,73,0,0
493,74,0,0
380,75,0,0
2,76,0,0
59,77,0,0
382,78,0,0
91,79,0,0
428,80,0,0
413,81,0,0
469,82,0,0
490,83,0,0
270,84,0,0
70,85,0,0
171,86,0,0
29,87,0,0
404,88,0,0
265,89,0,0
502,90,0,0
512,91,0,0
468,92,0,0
188,93,0,0
425,94,0,0
101,95,0,0
533,96,0,0
233,97,0,0
280,98,0,0
433,99,0,0
427,100,0,0
318,101,0,0
110,102,0,0
479,103,0,0
187,104,0,0
137,105,0,0
68,106,0,0
525,107,0,0
288,108,0,0
392,109,0,0
236,110,0,0
8,111,0,0
209,112,0,0
416,113,0,0
487,114,0,0
409,115,0,0
527,116,0,0
297,117,0,0
14,118,0,0
230,119,0,0
459,120,0,0
299,121,0,0
9,122,0,0
529,123,0,0
532,124,0,0
434,125,0,0
473,126,0,0
412,127,0,0
423,128,0,0
247,129,0,0
194,130,0,0
84,131,0,0
293,132,0,0
344,133,0,0
150,134,0,0
113,135,0,0
144,136,0,0
457,137,0,0
472,138,0,0
376,139,0,0
45,140,0,0
93,141,0,0
308,142,0,0
115,143,1,0
321,144,0,0
492,145,0,0
430,146,0,0
226,147,0,0
6,148,0,0
62,149,0,0
195,150,0,0
21,151,0,0
539,152,0,0
537,153,0,0
274,154,0,0
138,155,0,0
90,156,0,0
418,157,0,0
118,158,0,0
481,159,0,0
350,160,0,0
283,161,0,0
285,162,0,0
239,163,0,0
273,164,0,0
4,165,0,0
431,166,0,0
27,167,0,0
476,168,0,0
526,169,0,0
310,170,0,0
129,171,0,0
395,172,0,0
396,173,0,0
173,174,0,0
40,175,0,0
419,176,0,0
214,177,0,0
508,178,0,0
82,179,0,0
359,180,0,0
183,181,0,0
225,182,0,0
192,183,0,0
323,184,0,0
205,185,0,0
111,186,0,0
518,187,0,0
140,188,0,0
237,189,0,0
60,190,0,0
364,191,0,0
452,192,0,0
235,193,0,0
212,194,0,0
254,195,0,0
441,196,0,0
334,197,0,0
363,198,0,0
486,199,0,0
74,200,0,0
201,201,0,0
282,202,0,0
248,203,1,0
391,204,1,0
127,205,0,0
340,206,0,0
488,207,0,0
521,208,0,0
146,209,0,0
509,210,0,0
143,211,0,0
97,212,0,0
342,213,0,0
408,214,0,0
256,215,0,0
99,216,0,0
257,217,0,0
447,218,0,0
182,219,0,0
503,220,1,0
266,221,0,0
343,222,0,0
152,223,0,0
47,224,0,0
295,225,1,0
386,226,1,0
403,227,0,0
370,228,0,0
53,229,0,0
523,230,1,0
451,231,0,0
389,232,0,0
354,233,0,0
105,234,0,0
250,235,0,0
190,236,0,0
25,237,0,0
252,238,0,0
85,239,0,0
337,240,0,0
17,241,0,0
356,242,0,0
100,243,0,0
54,244,0,0
52,245,0,0
287,246,1,0
234,247,0,0
109,248,0,0
305,249,0,0
124,250,0,0
348,251,0,0
189,252,0,0
134,253,0,0
317,254,0,0
272,255,1,0
81,256,0,0
517,257,0,0
51,258,1,0
355,259,1,0
294,260,1,0
514,261,1,0
276,262,0,0
43,263,0,0
507,264,0,0
316,265,0,0
153,266,0,0
132,267,1,0
367,268,1,0
341,269,0,0
432,270,1,0
89,271,0,0
399,272,1,0
443,273,0,0
326,274,0,0
155,275,0,0
496,276,1,0
277,277,0,0
530,278,1,0
94,279,0,0
377,280,0,0
504,281,0,0
96,282,1,0
13,283,0,0
63,284,0,0
332,285,0,0
220,286,0,0
362,287,0,0
338,288,0,0
121,289,0,0
125,290,0,0
7,291,0,0
218,292,0,0
313,293,0,0
164,294,0,0
186,295,0,0
381,296,0,0
327,297,0,0
41,298,0,0
31,299,0,0
398,300,0,0
279,301,0,0
401,302,0,0
167,303,0,0
410,304,1,0
