,Index,Predicted_values,original
187,1,0,0
414,2,1,0
6,3,0,0
37,4,0,0
418,5,0,0
413,6,0,0
490,7,0,0
299,8,0,0
327,9,0,0
404,10,0,0
164,11,0,0
336,12,0,0
402,13,0,0
480,14,0,0
179,15,0,0
521,16,0,0
31,17,0,0
290,18,0,0
478,19,0,0
138,20,0,0
350,21,0,0
318,22,0,0
527,23,0,0
233,24,0,0
357,25,0,0
171,26,0,0
532,27,0,0
500,28,0,0
443,29,0,0
254,30,0,0
227,31,0,0
474,32,0,0
217,33,0,0
209,34,0,0
19,35,0,0
298,36,0,0
236,37,0,0
66,38,0,0
117,39,0,0
486,40,0,0
261,41,0,0
417,42,0,0
151,43,0,0
408,44,0,0
403,45,0,0
431,46,0,0
514,47,0,0
531,48,0,0
372,49,0,0
132,50,0,0
115,51,0,0
134,52,0,0
150,53,0,0
422,54,0,0
178,55,0,0
249,56,0,0
288,57,0,0
74,58,0,0
221,59,0,0
319,60,0,0
405,61,0,0
99,62,0,0
101,63,0,0
47,64,0,0
204,65,0,0
390,66,0,0
224,67,0,0
23,68,0,0
416,69,0,0
180,70,0,0
13,71,0,0
48,72,0,0
512,73,0,0
137,74,0,0
160,75,0,0
258,76,0,0
88,77,0,0
457,78,0,0
472,79,0,0
353,80,0,0
116,81,0,0
196,82,0,0
65,83,0,0
42,84,0,0
153,85,0,0
458,86,0,0
519,87,0,0
241,88,0,0
481,89,0,0
41,90,0,0
5,91,0,0
206,92,0,0
430,93,0,0
305,94,0,0
410,95,0,0
26,96,0,0
86,97,0,0
235,98,0,0
136,99,0,0
286,100,0,0
526,101,0,0
210,102,0,0
368,103,0,0
432,104,0,0
113,105,0,0
499,106,0,0
36,107,0,0
110,108,0,0
188,109,0,0
456,110,0,0
344,111,0,0
502,112,0,0
76,113,0,0
161,114,0,0
207,115,0,0
199,116,0,0
53,117,0,0
4,118,0,0
55,119,0,0
315,120,0,0
407,121,0,0
10,122,0,0
335,123,0,0
356,124,0,0
534,125,0,0
177,126,0,0
243,127,0,0
429,128,0,0
441,129,0,0
362,130,0,0
200,131,0,0
361,132,0,0
273,133,1,0
302,134,0,0
93,135,0,0
396,136,0,0
259,137,0,0
245,138,0,0
252,139,0,0
516,140,0,0
284,141,0,0
262,142,0,0
191,143,0,0
345,144,0,0
294,145,0,0
3,146,0,0
379,147,0,0
313,148,0,0
123,149,0,0
267,150,0,0
162,151,0,0
494,152,0,0
426,153,0,0
193,154,0,0
461,155,0,0
484,156,0,0
154,157,0,0
334,158,0,0
340,159,0,0
146,160,0,0
223,161,0,0
378,162,0,0
537,163,0,0
523,164,0,0
170,165,0,0
25,166,0,0
332,167,0,0
17,168,0,0
506,169,0,0
377,170,0,0
257,171,0,0
401,172,0,0
425,173,0,0
181,174,0,0
428,175,0,0
205,176,0,0
213,177,0,0
507,178,0,0
246,179,0,0
446,180,0,0
194,181,0,0
338,182,0,0
453,183,0,0
67,184,0,0
56,185,0,0
392,186,0,0
355,187,0,0
314,188,0,0
366,189,0,0
329,190,0,0
220,191,0,0
421,192,0,0
487,193,0,0
121,194,0,0
212,195,0,0
63,196,1,0
293,197,0,0
477,198,0,0
399,199,0,0
504,200,0,0
173,201,0,0
349,202,0,0
77,203,0,0
265,204,0,0
49,205,0,0
11,206,0,0
226,207,0,0
242,208,0,0
382,209,0,0
50,210,0,0
15,211,0,0
131,212,0,0
476,213,0,0
140,214,0,0
374,215,0,0
455,216,0,0
411,217,0,0
501,218,0,0
266,219,0,0
214,220,0,0
125,221,0,0
423,222,0,0
268,223,0,0
108,224,0,0
312,225,0,0
460,226,0,0
384,227,0,0
271,228,0,0
255,229,0,0
393,230,0,0
39,231,0,0
289,232,0,0
70,233,0,0
533,234,0,0
473,235,0,0
347,236,0,0
495,237,0,0
190,238,0,0
381,239,0,0
234,240,0,0
282,241,0,0
38,242,0,0
46,243,0,0
272,244,0,0
295,245,0,0
80,246,0,0
448,247,0,0
303,248,0,0
482,249,0,0
102,250,0,0
192,251,0,0
509,252,0,0
174,253,0,0
463,254,0,0
365,255,0,0
95,256,0,0
436,257,0,0
269,258,0,0
264,259,0,0
524,260,0,0
343,261,0,0
144,262,0,0
225,263,0,0
45,264,1,0
103,265,0,0
389,266,0,0
354,267,0,0
359,268,0,0
297,269,0,0
442,270,0,0
232,271,1,0
107,272,1,0
73,273,0,0
488,274,0,0
2,275,0,0
498,276,1,0
64,277,1,0
317,278,1,0
387,279,0,0
538,280,1,0
450,281,0,0
535,282,1,0
468,283,0,0
497,284,0,0
489,285,0,0
376,286,1,0
370,287,0,0
129,288,0,0
238,289,0,0
452,290,0,0
424,291,0,0
529,292,0,0
395,293,0,0
112,294,0,0
14,295,0,0
326,296,0,0
352,297,1,0
167,298,0,0
54,299,0,0
311,300,1,0
263,301,0,0
406,302,0,0
420,303,1,0
449,304,1,0
292,305,1,0
82,306,1,0
253,307,0,0
412,308,1,0
71,309,1,0
464,310,0,0
184,311,0,0
8,312,0,0
323,313,0,0
198,314,0,0
94,315,0,0
321,316,0,0
369,317,0,0
373,318,1,0
182,319,0,0
520,320,0,0
496,321,0,0
360,322,0,0
1,323,0,0
175,324,0,0
83,325,0,0
90,326,0,0
440,327,0,0
155,328,0,0
152,329,0,0
244,330,0,0
34,331,1,0
459,332,0,0
75,333,0,0
281,334,0,0
22,335,0,0
215,336,0,0
400,337,0,0
539,338,0,0
465,339,0,0
98,340,0,0
471,341,0,0
29,342,0,0
469,343,0,0
528,344,0,0
208,345,0,0
186,346,0,0
307,347,0,0
18,348,0,0
51,349,0,0
157,350,1,0
322,351,0,0
229,352,0,0
364,353,0,0
104,354,0,0
159,355,1,0
280,356,0,0
195,357,1,0
118,358,0,0
250,359,0,0
328,360,0,0
44,361,0,1
444,362,1,1
158,363,1,1
78,364,0,1
149,365,1,1
451,366,1,1
306,367,0,1
304,368,0,1
52,369,0,1
433,370,0,1
283,371,1,1
203,372,0,1
296,373,0,1
385,374,1,1
148,375,0,1
386,376,0,1
438,377,1,1
30,378,0,1
20,379,1,1
219,380,1,1
201,381,1,1
122,382,1,1
111,383,1,1
128,384,0,1
367,385,1,1
470,386,1,1
333,387,1,1
216,388,0,1
394,389,1,1
120,390,1,1
109,391,0,1
397,392,1,1
100,393,1,1
285,394,0,1
91,395,1,1
166,396,1,1
371,397,0,1
256,398,1,1
0,399,1,1
493,400,0,1
439,401,1,1
239,402,1,1
126,403,1,1
515,404,1,1
81,405,1,1
398,406,1,1
218,407,1,1
508,408,1,1
320,409,1,1
92,410,1,1
513,411,1,1
536,412,0,1
522,413,1,1
380,414,1,1
143,415,0,1
351,416,1,1
358,417,1,1
147,418,1,1
331,419,0,1
325,420,1,1
85,421,1,1
228,422,1,1
491,423,1,1
291,424,1,1
324,425,1,1
346,426,1,1
133,427,1,1
211,428,0,1
447,429,1,1
301,430,1,1
12,431,1,1
185,432,1,1
68,433,1,1
176,434,1,1
391,435,1,1
142,436,1,1
341,437,1,1
279,438,1,1
130,439,1,1
57,440,1,1
517,441,1,1
287,442,1,1
69,443,0,1
163,444,0,1
483,445,1,1
260,446,1,1
28,447,1,1
58,448,1,1
139,449,1,1
419,450,1,1
409,451,1,1
16,452,1,1
79,453,1,1
466,454,1,1
168,455,1,1
363,456,1,1
310,457,0,1
275,458,1,1
141,459,1,1
330,460,1,1
72,461,1,1
308,462,1,1
251,463,0,1
87,464,1,1
35,465,1,1
135,466,1,1
485,467,1,1
415,468,1,1
434,469,1,1
89,470,0,1
492,471,1,1
375,472,1,1
388,473,1,1
437,474,0,1
202,475,1,1
518,476,1,1
59,477,1,1
530,478,1,1
300,479,1,1
127,480,1,1
230,481,1,1
435,482,0,1
248,483,1,1
197,484,1,1
60,485,1,1
427,486,1,1
33,487,0,1
445,488,1,1
462,489,1,1
278,490,1,1
106,491,1,1
475,492,1,1
9,493,1,1
247,494,0,1
189,495,1,1
510,496,1,1
237,497,1,1
511,498,1,1
222,499,1,1
61,500,1,1
32,501,1,1
7,502,1,1
525,503,1,1
342,504,1,1
62,505,0,1
277,506,1,1
114,507,1,1
183,508,1,1
40,509,1,1
337,510,1,1
503,511,1,1
467,512,1,1
24,513,0,1
105,514,1,1
270,515,1,1
276,516,0,1
169,517,1,1
309,518,1,1
454,519,1,1
479,520,0,1
21,521,1,1
124,522,1,1
43,523,1,1
165,524,1,1
316,525,1,1
339,526,1,1
119,527,1,1
84,528,1,1
231,529,1,1
274,530,1,1
505,531,1,1
348,532,1,1
172,533,1,1
97,534,1,1
145,535,1,1
383,536,1,1
156,537,1,1
240,538,1,1
27,539,1,1
96,540,1,1
