,Index,Predicted_values,original
162,1,0,0
54,2,0,0
23,3,0,0
208,4,0,0
77,5,0,0
235,6,0,0
253,7,0,0
321,8,0,0
527,9,0,0
313,10,0,0
99,11,0,0
433,12,0,0
374,13,0,0
384,14,0,0
114,15,1,0
282,16,1,0
284,17,0,0
473,18,0,0
195,19,0,0
436,20,0,0
154,21,0,0
157,22,0,0
255,23,0,0
215,24,0,0
422,25,0,0
344,26,0,0
145,27,0,0
161,28,0,0
82,29,1,0
230,30,1,0
213,31,0,0
152,32,0,0
138,33,0,0
307,34,0,0
178,35,0,0
319,36,0,0
435,37,0,0
164,38,0,0
519,39,0,0
151,40,0,0
219,41,0,0
101,42,0,0
108,43,0,0
13,44,0,0
353,45,0,0
111,46,0,0
390,47,0,0
14,48,0,0
194,49,0,0
467,50,0,0
196,51,0,0
167,52,0,0
109,53,1,0
142,54,0,0
350,55,0,0
398,56,0,0
244,57,0,0
22,58,0,0
370,59,0,0
300,60,0,0
411,61,0,0
469,62,0,0
506,63,0,0
295,64,0,0
193,65,0,0
103,66,0,0
459,67,0,0
480,68,0,0
222,69,0,0
460,70,0,0
11,71,0,0
316,72,0,0
183,73,0,0
501,74,0,0
44,75,0,0
250,76,0,0
45,77,0,0
72,78,0,0
323,79,0,0
129,80,0,0
508,81,0,0
497,82,0,0
471,83,0,0
400,84,0,0
375,85,0,0
259,86,0,0
165,87,0,0
169,88,0,0
37,89,0,0
61,90,0,0
197,91,0,0
279,92,0,0
258,93,0,0
439,94,0,0
272,95,0,0
50,96,0,0
475,97,0,0
426,98,0,0
494,99,0,0
10,100,0,0
247,101,1,0
474,102,0,0
21,103,0,0
397,104,0,0
292,105,0,0
241,106,0,0
385,107,0,0
130,108,0,0
203,109,0,0
172,110,0,0
458,111,0,0
345,112,0,0
287,113,0,0
423,114,0,0
318,115,0,0
155,116,0,0
140,117,0,0
240,118,0,0
298,119,0,0
91,120,1,0
231,121,0,0
104,122,0,0
48,123,0,0
428,124,0,0
36,125,0,0
516,126,0,0
246,127,0,0
405,128,0,0
119,129,0,0
234,130,0,0
280,131,0,0
483,132,0,0
381,133,0,0
237,134,0,0
191,135,0,0
177,136,0,0
60,137,0,0
200,138,0,0
118,139,0,0
199,140,0,0
490,141,0,0
267,142,0,0
38,143,0,0
239,144,0,0
39,145,0,0
525,146,0,0
329,147,0,0
451,148,0,0
356,149,0,0
175,150,0,0
248,151,0,0
123,152,0,0
202,153,0,0
251,154,0,0
481,155,0,0
94,156,0,0
58,157,0,0
182,158,0,0
271,159,0,0
349,160,0,0
238,161,0,0
352,162,0,0
6,163,0,0
181,164,0,0
468,165,0,0
257,166,0,0
359,167,0,0
338,168,0,0
303,169,0,0
115,170,0,0
205,171,1,0
290,172,0,0
396,173,0,0
504,174,0,0
224,175,0,0
