,Index,Predicted_values,original
367,1,0,0
517,2,0,0
133,3,0,0
145,4,0,0
384,5,0,0
401,6,0,0
433,7,0,0
178,8,0,0
371,9,0,0
307,10,0,0
97,11,0,0
294,12,0,0
413,13,0,0
57,14,0,0
208,15,0,0
234,16,0,0
222,17,0,0
194,18,0,0
314,19,0,0
443,20,0,0
302,21,0,0
16,22,0,0
5,23,0,0
375,24,0,0
444,25,0,0
321,26,0,0
372,27,0,0
49,28,0,0
425,29,0,0
35,30,0,0
504,31,0,0
175,32,0,0
198,33,0,0
158,34,0,0
88,35,0,0
95,36,0,0
216,37,0,0
69,38,0,0
154,39,0,0
470,40,0,0
40,41,0,0
276,42,0,0
96,43,0,0
447,44,0,0
150,45,0,0
346,46,0,0
440,47,0,0
500,48,0,0
386,49,0,0
126,50,0,0
46,51,0,0
119,52,0,0
524,53,0,0
288,54,0,0
362,55,0,0
329,56,0,0
285,57,0,0
15,58,0,0
82,59,0,0
493,60,0,0
112,61,0,0
453,62,0,0
50,63,0,0
403,64,0,0
129,65,0,0
227,66,0,0
396,67,0,0
146,68,0,0
385,69,0,0
315,70,0,0
94,71,0,0
280,72,0,0
0,73,0,0
84,74,0,0
7,75,0,0
467,76,0,0
12,77,0,0
187,78,0,0
72,79,0,0
260,80,0,0
173,81,0,0
300,82,0,0
144,83,0,0
455,84,0,0
143,85,0,0
289,86,0,0
109,87,0,0
364,88,0,0
484,89,0,0
225,90,0,0
419,91,0,0
342,92,0,0
488,93,0,0
70,94,1,0
465,95,1,0
38,96,0,0
508,97,0,0
155,98,0,0
164,99,0,0
310,100,0,0
489,101,0,0
407,102,0,0
137,103,0,0
60,104,0,0
398,105,0,0
510,106,0,0
365,107,0,0
406,108,1,0
435,109,0,0
218,110,0,0
393,111,0,0
482,112,1,0
240,113,0,0
172,114,0,0
160,115,0,0
243,116,0,0
273,117,0,0
127,118,0,0
337,119,0,0
36,120,0,0
266,121,0,0
249,122,0,0
125,123,0,0
358,124,0,0
9,125,0,0
471,126,0,0
105,127,0,0
311,128,0,0
323,129,0,0
442,130,0,0
202,131,0,0
116,132,0,0
451,133,0,0
368,134,0,0
255,135,0,0
308,136,0,0
30,137,0,0
43,138,0,0
239,139,0,0
327,140,0,0
24,141,0,0
147,142,0,0
422,143,0,0
476,144,0,0
123,145,0,0
163,146,0,0
506,147,0,0
538,148,0,0
499,149,0,0
177,150,0,0
265,151,0,0
432,152,0,0
402,153,0,0
108,154,0,0
27,155,1,0
13,156,0,0
390,157,0,0
519,158,0,0
188,159,0,0
23,160,0,0
171,161,0,0
102,162,0,0
287,163,0,0
258,164,0,0
231,165,0,0
170,166,0,0
374,167,1,0
298,168,0,0
68,169,0,0
389,170,0,0
281,171,0,0
19,172,0,0
250,173,0,0
33,174,0,0
253,175,0,0
284,176,0,0
245,177,0,0
14,178,0,0
251,179,0,0
449,180,0,0
206,181,1,0
174,182,0,0
32,183,0,0
439,184,0,0
210,185,0,0
509,186,0,0
491,187,0,0
514,188,0,0
531,189,0,0
89,190,0,0
420,191,0,0
463,192,1,0
66,193,0,0
26,194,0,0
221,195,0,0
71,196,0,0
131,197,0,0
257,198,0,0
343,199,0,0
186,200,0,0
528,201,0,0
408,202,0,0
204,203,0,0
533,204,0,0
226,205,0,0
457,206,0,0
238,207,0,0
148,208,0,0
118,209,1,0
319,210,0,0
507,211,0,0
502,212,0,0
299,213,0,0
128,214,0,0
92,215,1,0
117,216,0,0
370,217,1,0
426,218,1,0
11,219,0,0
313,220,0,0
485,221,0,0
101,222,1,0
459,223,1,0
121,224,0,0
339,225,1,0
64,226,0,0
291,227,0,0
397,228,1,0
262,229,0,0
448,230,0,0
220,231,0,0
501,232,0,0
363,233,0,0
347,234,0,0
341,235,0,0
3,236,1,0
377,237,1,0
130,238,0,0
132,239,0,0
418,240,0,0
42,241,0,0
190,242,0,0
248,243,1,0
529,244,0,0
328,245,0,0
275,246,0,0
61,247,0,0
136,248,0,0
62,249,0,0
21,250,0,0
182,251,1,0
495,252,0,0
157,253,0,0
192,254,0,0
468,255,0,0
140,256,0,0
290,257,0,0
520,258,0,0
224,259,0,0
193,260,0,0
464,261,0,0
1,262,0,0
47,263,0,0
214,264,0,0
405,265,0,0
103,266,0,0
445,267,0,0
332,268,0,0
431,269,0,0
58,270,0,0
111,271,0,0
236,272,0,0
497,273,0,0
228,274,0,0
167,275,0,0
161,276,0,0
51,277,0,0
306,278,0,0
344,279,0,0
325,280,0,0
516,281,0,0
263,282,0,0
197,283,0,0
379,284,0,0
283,285,0,0
189,286,0,0
478,287,0,0
205,288,0,0
8,289,0,0
203,290,0,0
80,291,0,0
241,292,0,0
56,293,0,0
219,294,0,0
324,295,0,0
268,296,0,0
134,297,0,0
430,298,0,0
29,299,0,0
159,300,0,0
378,301,0,0
462,302,0,0
166,303,0,0
45,304,0,0
412,305,0,0
292,306,0,0
156,307,0,0
434,308,0,0
536,309,0,0
436,310,0,0
104,311,0,0
492,312,0,0
296,313,0,0
511,314,0,0
201,315,0,0
267,316,0,0
351,317,0,0
31,318,0,0
114,319,0,0
414,320,0,0
55,321,0,0
454,322,0,0
366,323,0,0
278,324,0,0
17,325,0,0
535,326,0,0
77,327,0,0
515,328,0,0
483,329,0,0
59,330,0,0
479,331,0,0
67,332,0,0
79,333,0,0
338,334,0,0
153,335,0,0
527,336,0,0
195,337,0,0
303,338,0,0
496,339,0,0
63,340,0,0
183,341,0,0
246,342,0,0
411,343,0,0
25,344,0,0
525,345,0,0
86,346,0,0
537,347,0,0
199,348,0,0
326,349,0,0
320,350,0,0
37,351,0,0
191,352,0,0
523,353,0,0
388,354,1,0
438,355,0,0
481,356,0,0
44,357,0,0
522,358,0,0
270,359,0,0
348,360,0,0
83,361,0,1
305,362,0,1
461,363,0,1
223,364,0,1
376,365,0,1
91,366,1,1
387,367,0,1
474,368,0,1
309,369,0,1
122,370,0,1
316,371,0,1
75,372,0,1
209,373,1,1
534,374,1,1
90,375,0,1
505,376,0,1
301,377,0,1
282,378,0,1
318,379,0,1
330,380,0,1
52,381,0,1
456,382,0,1
259,383,0,1
503,384,0,1
271,385,0,1
399,386,0,1
521,387,0,1
274,388,0,1
34,389,0,1
81,390,0,1
85,391,0,1
353,392,0,1
427,393,0,1
229,394,0,1
87,395,0,1
232,396,0,1
293,397,0,1
151,398,0,1
480,399,1,1
295,400,1,1
256,401,1,1
539,402,0,1
450,403,0,1
331,404,1,1
149,405,1,1
410,406,0,1
417,407,0,1
107,408,0,1
394,409,0,1
217,410,0,1
336,411,0,1
115,412,0,1
409,413,0,1
437,414,0,1
415,415,1,1
429,416,1,1
421,417,1,1
333,418,0,1
373,419,0,1
526,420,0,1
41,421,0,1
74,422,0,1
312,423,0,1
200,424,0,1
78,425,0,1
242,426,1,1
475,427,1,1
424,428,0,1
279,429,0,1
100,430,0,1
423,431,0,1
518,432,1,1
162,433,0,1
18,434,1,1
322,435,1,1
196,436,1,1
135,437,1,1
354,438,1,1
244,439,1,1
404,440,0,1
39,441,0,1
383,442,0,1
237,443,0,1
460,444,0,1
487,445,0,1
356,446,1,1
428,447,0,1
512,448,0,1
93,449,0,1
110,450,1,1
352,451,1,1
179,452,1,1
168,453,1,1
452,454,1,1
269,455,1,1
400,456,1,1
395,457,0,1
345,458,1,1
486,459,0,1
215,460,1,1
381,461,1,1
304,462,1,1
466,463,1,1
382,464,0,1
2,465,1,1
138,466,1,1
142,467,1,1
272,468,1,1
350,469,1,1
22,470,1,1
477,471,0,1
230,472,1,1
48,473,0,1
211,474,1,1
264,475,0,1
181,476,1,1
472,477,0,1
340,478,1,1
355,479,0,1
498,480,0,1
357,481,0,1
4,482,0,1
261,483,0,1
73,484,0,1
446,485,1,1
286,486,0,1
76,487,0,1
20,488,1,1
176,489,0,1
359,490,1,1
392,491,0,1
99,492,0,1
213,493,1,1
233,494,0,1
349,495,0,1
469,496,0,1
169,497,0,1
334,498,1,1
335,499,0,1
6,500,0,1
441,501,0,1
369,502,0,1
247,503,0,1
532,504,1,1
54,505,1,1
360,506,1,1
53,507,1,1
254,508,1,1
139,509,0,1
490,510,0,1
473,511,1,1
252,512,1,1
391,513,1,1
235,514,0,1
28,515,1,1
152,516,0,1
361,517,0,1
185,518,1,1
113,519,1,1
297,520,1,1
380,521,1,1
458,522,1,1
120,523,0,1
184,524,0,1
98,525,1,1
513,526,1,1
106,527,1,1
416,528,1,1
494,529,1,1
180,530,1,1
141,531,1,1
530,532,1,1
317,533,1,1
65,534,1,1
165,535,1,1
