,Index,Predicted_values,original
430,1,0,0
41,2,0,0
456,3,0,0
495,4,0,0
141,5,0,0
296,6,0,0
439,7,0,0
262,8,0,0
198,9,0,0
189,10,0,0
451,11,0,0
358,12,0,0
165,13,0,0
420,14,0,0
30,15,0,0
346,16,0,0
256,17,0,0
522,18,0,0
179,19,0,0
292,20,0,0
254,21,0,0
370,22,0,0
126,23,0,0
514,24,0,0
407,25,0,0
244,26,0,0
217,27,0,0
309,28,0,0
316,29,0,0
437,30,0,0
360,31,0,0
283,32,0,0
382,33,0,0
82,34,0,0
45,35,0,0
492,36,0,0
406,37,0,0
511,38,0,0
205,39,0,0
180,40,0,0
299,41,0,0
339,42,0,0
383,43,0,0
73,44,0,0
188,45,0,0
479,46,0,0
173,47,0,0
489,48,0,0
127,49,0,0
507,50,0,0
428,51,0,0
377,52,0,0
5,53,0,0
302,54,0,0
181,55,0,0
235,56,0,0
510,57,0,0
332,58,0,0
96,59,0,0
259,60,0,0
64,61,0,0
448,62,0,0
123,63,0,0
323,64,0,0
343,65,0,0
463,66,0,0
392,67,0,0
124,68,0,0
482,69,0,0
164,70,0,0
114,71,0,0
215,72,0,0
250,73,0,0
261,74,0,0
310,75,0,0
233,76,1,0
148,77,1,0
32,78,0,0
100,79,0,0
297,80,1,0
76,81,0,0
394,82,0,0
536,83,0,0
402,84,0,0
270,85,0,0
293,86,0,0
174,87,0,0
85,88,0,0
393,89,0,0
159,90,0,0
471,91,0,0
350,92,0,0
154,93,0,0
345,94,0,0
319,95,0,0
204,96,0,0
162,97,0,0
276,98,0,0
62,99,0,0
23,100,0,0
107,101,0,0
243,102,0,0
533,103,0,0
69,104,0,0
106,105,0,0
274,106,0,0
415,107,0,0
201,108,0,0
286,109,0,0
7,110,0,0
380,111,0,0
314,112,0,0
22,113,0,0
434,114,0,0
444,115,0,0
245,116,0,0
211,117,0,0
147,118,0,0
236,119,0,0
311,120,0,0
35,121,0,0
92,122,0,0
285,123,0,0
294,124,0,0
88,125,0,0
89,126,0,0
475,127,0,0
257,128,0,0
531,129,0,0
443,130,0,0
508,131,0,0
149,132,0,0
109,133,0,0
264,134,0,0
170,135,0,0
336,136,0,0
509,137,0,0
190,138,0,0
422,139,0,0
480,140,0,0
194,141,0,0
50,142,0,0
175,143,0,0
474,144,0,0
317,145,0,0
156,146,0,0
15,147,0,0
284,148,0,0
37,149,0,0
328,150,0,0
431,151,0,0
210,152,0,0
104,153,0,0
90,154,0,0
206,155,1,0
518,156,0,0
487,157,0,0
54,158,0,0
56,159,0,0
237,160,0,0
185,161,0,0
25,162,0,0
400,163,0,0
338,164,0,0
467,165,0,0
209,166,0,0
6,167,0,0
