,Index,Predicted_values,original
524,1,0,0
97,2,0,0
268,3,0,0
275,4,0,0
285,5,0,0
108,6,0,0
335,7,0,0
300,8,0,0
374,9,0,0
227,10,0,0
408,11,0,0
35,12,0,0
4,13,0,0
513,14,0,0
136,15,0,0
32,16,0,0
512,17,0,0
222,18,0,0
161,19,0,0
146,20,0,0
264,21,0,0
378,22,1,0
195,23,1,0
305,24,1,0
325,25,0,0
79,26,0,0
156,27,0,0
322,28,0,0
317,29,0,0
329,30,0,0
294,31,0,0
306,32,1,0
159,33,0,0
482,34,0,0
310,35,0,0
463,36,1,0
204,37,0,0
327,38,1,0
385,39,0,0
14,40,0,0
445,41,1,0
386,42,0,0
507,43,0,0
250,44,0,0
151,45,1,0
473,46,0,0
75,47,1,0
277,48,0,0
200,49,1,0
214,50,0,0
439,51,1,0
157,52,0,0
351,53,1,0
295,54,0,0
354,55,1,0
491,56,0,0
471,57,0,0
430,58,0,0
347,59,0,0
503,60,1,0
528,61,0,0
392,62,0,0
290,63,1,0
233,64,0,0
263,65,0,0
370,66,0,0
279,67,0,0
257,68,0,0
82,69,1,0
109,70,0,0
260,71,0,0
520,72,0,0
232,73,0,0
69,74,0,0
20,75,1,0
387,76,0,0
259,77,0,0
242,78,0,0
154,79,0,0
55,80,0,0
34,81,0,0
212,82,0,0
132,83,0,0
383,84,1,0
91,85,0,0
451,86,1,0
448,87,0,0
486,88,0,0
465,89,0,0
343,90,0,0
140,91,0,0
466,92,0,0
182,93,0,0
413,94,0,0
369,95,0,0
66,96,0,0
281,97,0,0
47,98,0,0
384,99,0,0
92,100,0,0
196,101,0,0
215,102,0,0
395,103,0,0
202,104,0,0
41,105,0,0
312,106,0,0
29,107,0,0
404,108,0,0
2,109,0,0
446,110,0,0
101,111,0,0
102,112,0,0
514,113,0,0
292,114,0,0
437,115,0,0
420,116,0,0
99,117,0,0
1,118,0,0
539,119,0,0
458,120,0,0
523,121,0,0
397,122,0,0
409,123,0,0
189,124,0,0
529,125,0,0
522,126,0,0
391,127,0,0
284,128,0,0
434,129,0,0
143,130,0,0
18,131,0,0
241,132,0,0
403,133,0,0
348,134,0,0
63,135,0,0
381,136,0,0
382,137,0,0
81,138,0,0
65,139,0,0
461,140,0,0
88,141,0,0
330,142,0,0
251,143,0,0
303,144,0,0
223,145,0,0
516,146,0,0
266,147,0,0
338,148,0,0
358,149,0,0
117,150,0,0
265,151,0,0
457,152,0,0
271,153,1,0
357,154,0,0
314,155,0,0
495,156,0,0
19,157,0,0
267,158,0,0
123,159,0,0
95,160,0,0
328,161,0,0
269,162,0,0
76,163,0,0
119,164,0,0
356,165,0,0
394,166,0,0
116,167,0,0
278,168,0,0
252,169,0,0
236,170,0,0
220,171,0,0
280,172,0,0
500,173,0,0
207,174,0,0
286,175,0,0
148,176,0,0
98,177,0,0
444,178,0,0
153,179,0,0
273,180,0,0
307,181,0,0
253,182,0,0
449,183,0,0
416,184,0,0
331,185,0,0
175,186,0,0
487,187,0,0
11,188,0,0
113,189,0,0
372,190,0,0
480,191,0,0
360,192,0,0
379,193,0,0
197,194,0,0
323,195,0,0
0,196,0,0
311,197,0,0
