,Index,Predicted_values,original
165,1,0,0
491,2,0,0
96,3,0,0
326,4,0,0
342,5,0,0
523,6,0,0
196,7,0,0
272,8,0,0
456,9,0,0
88,10,0,0
155,11,0,0
125,12,0,0
11,13,0,0
153,14,0,0
154,15,0,0
406,16,0,0
303,17,0,0
217,18,0,0
93,19,0,0
357,20,0,0
519,21,0,0
28,22,0,0
455,23,0,0
432,24,0,0
512,25,0,0
22,26,0,0
427,27,0,0
309,28,0,0
516,29,0,0
271,30,0,0
286,31,0,0
87,32,0,0
413,33,0,0
503,34,0,0
130,35,0,0
287,36,0,0
398,37,0,0
458,38,0,0
349,39,0,0
254,40,0,0
490,41,0,0
351,42,0,0
484,43,0,0
266,44,0,0
195,45,1,0
232,46,0,0
281,47,0,0
443,48,0,0
365,49,0,0
411,50,0,0
274,51,0,0
200,52,0,0
423,53,0,0
73,54,0,0
405,55,0,0
35,56,0,0
47,57,0,0
163,58,0,0
284,59,0,0
535,60,0,0
424,61,0,0
111,62,0,0
400,63,0,0
21,64,0,0
502,65,0,0
483,66,0,0
390,67,0,0
234,68,0,0
23,69,0,0
418,70,0,0
233,71,0,0
84,72,0,0
143,73,0,0
205,74,0,0
343,75,0,0
377,76,0,0
169,77,0,0
14,78,0,0
492,79,0,0
355,80,0,0
486,81,0,0
175,82,0,0
115,83,0,0
319,84,0,0
518,85,0,0
428,86,0,0
500,87,0,0
51,88,0,0
182,89,0,0
132,90,0,0
531,91,0,0
203,92,0,0
313,93,0,0
61,94,1,0
121,95,0,0
44,96,0,0
159,97,0,0
341,98,0,0
464,99,0,0
10,100,0,0
277,101,0,0
136,102,0,0
439,103,0,0
299,104,0,0
68,105,0,0
221,106,0,0
278,107,0,0
251,108,0,0
479,109,0,0
56,110,0,0
89,111,0,0
17,112,0,0
312,113,0,0
194,114,0,0
144,115,0,0
321,116,0,0
360,117,0,0
376,118,0,0
71,119,0,0
375,120,0,0
19,121,0,0
304,122,0,0
105,123,0,0
316,124,0,0
160,125,0,0
440,126,0,0
213,127,0,0
152,128,0,0
539,129,0,0
371,130,0,0
6,131,0,0
380,132,0,0
119,133,0,0
228,134,0,0
462,135,0,0
408,136,0,0
172,137,0,0
332,138,0,0
532,139,0,0
295,140,0,0
189,141,0,0
215,142,0,0
110,143,0,0
118,144,0,0
273,145,0,0
296,146,0,0
1,147,0,0
4,148,0,0
261,149,0,0
16,150,0,0
20,151,1,0
212,152,0,0
64,153,0,0
27,154,0,0
314,155,0,0
327,156,0,0
437,157,0,0
468,158,0,0
420,159,0,0
3,160,0,0
31,161,0,0
494,162,0,0
134,163,0,0
36,164,0,0
527,165,0,0
214,166,0,0
83,167,0,0
442,168,0,0
288,169,0,0
306,170,0,0
92,171,0,0
366,172,0,0
265,173,0,0
222,174,0,0
257,175,0,0
241,176,0,0
245,177,0,0
381,178,0,0
498,179,0,0
392,180,0,0
324,181,0,0
528,182,0,0
13,183,0,0
117,184,0,0
505,185,0,0
98,186,0,0
325,187,0,0
63,188,0,0
482,189,0,0
192,190,0,0
469,191,0,0
525,192,0,0
90,193,0,0
368,194,0,0
435,195,0,0
235,196,0,0
99,197,0,0
457,198,0,0
78,199,0,0
331,200,0,0
285,201,0,0
49,202,0,0
317,203,0,0
94,204,0,0
69,205,0,0
141,206,0,0
201,207,0,0
67,208,0,0
181,209,0,0
223,210,0,0
507,211,0,0
187,212,0,0
120,213,0,0
29,214,0,0
206,215,0,0
185,216,0,0
149,217,0,0
46,218,0,0
538,219,0,0
138,220,0,0
129,221,0,0
66,222,0,0
359,223,0,0
307,224,0,0
239,225,0,0
80,226,0,0
378,227,0,0
170,228,0,0
237,229,0,0
97,230,0,0
157,231,0,0
113,232,0,0
328,233,0,0
177,234,0,0
361,235,0,0
151,236,0,0
530,237,0,0
59,238,0,0
208,239,0,0
52,240,0,0
434,241,0,0
58,242,0,0
259,243,0,0
430,244,0,0
290,245,0,0
253,246,0,0
225,247,0,0
30,248,0,0
320,249,0,0
85,250,0,0
2,251,0,0
521,252,0,0
386,253,0,0
162,254,0,0
474,255,0,0
128,256,0,0
193,257,0,0
293,258,0,0
176,259,0,0
461,260,0,0
101,261,0,0
330,262,0,0
364,263,0,0
305,264,0,0
186,265,0,0
37,266,0,0
436,267,0,0
300,268,0,0
354,269,0,0
150,270,0,0
417,271,0,0
410,272,0,0
249,273,0,0
477,274,0,0
345,275,0,0
506,276,0,0
123,277,0,0
282,278,0,0
65,279,0,0
447,280,0,0
397,281,0,0
534,282,0,0
298,283,0,0
509,284,0,0
148,285,0,0
269,286,1,0
218,287,0,0
508,288,0,0
470,289,0,0
146,290,0,0
91,291,0,0
433,292,0,0
39,293,0,0
276,294,0,0
247,295,0,0
463,296,0,0
501,297,0,0
109,298,0,0
431,299,1,0
252,300,0,0
238,301,0,0
26,302,0,0
263,303,1,0
166,304,0,0
537,305,0,0
41,306,0,0
353,307,0,0
374,308,0,0
452,309,0,0
446,310,0,0
322,311,0,0
404,312,0,0
476,313,0,0
384,314,0,0
347,315,0,0
250,316,0,0
55,317,0,0
220,318,0,0
202,319,0,0
12,320,0,0
164,321,0,0
520,322,0,0
62,323,0,0
74,324,0,0
422,325,0,0
382,326,0,0
393,327,0,0
227,328,0,0
184,329,0,0
323,330,0,0
190,331,0,0
103,332,0,0
402,333,0,0
336,334,0,0
81,335,0,0
179,336,1,0
219,337,0,0
38,338,0,0
50,339,0,0
362,340,0,0
216,341,1,0
412,342,1,0
240,343,1,0
524,344,0,0
297,345,0,0
337,346,0,0
207,347,0,0
243,348,1,0
137,349,1,0
318,350,1,0
75,351,1,0
264,352,1,0
478,353,1,0
425,354,1,0
224,355,0,0
338,356,0,0
333,357,1,0
32,358,1,0
112,359,1,0
350,360,1,0
472,361,0,1
473,362,1,1
395,363,1,1
504,364,1,1
199,365,1,1
5,366,1,1
533,367,1,1
514,368,1,1
262,369,0,1
114,370,1,1
329,371,1,1
526,372,0,1
191,373,1,1
429,374,1,1
139,375,1,1
246,376,1,1
444,377,0,1
15,378,1,1
510,379,1,1
315,380,1,1
445,381,1,1
291,382,0,1
387,383,1,1
383,384,1,1
226,385,1,1
140,386,1,1
511,387,0,1
82,388,1,1
522,389,1,1
419,390,1,1
311,391,1,1
198,392,1,1
72,393,0,1
95,394,1,1
33,395,1,1
86,396,0,1
34,397,1,1
346,398,0,1
174,399,1,1
167,400,1,1
230,401,1,1
372,402,1,1
158,403,0,1
53,404,1,1
302,405,1,1
426,406,1,1
8,407,1,1
142,408,1,1
513,409,0,1
124,410,0,1
9,411,1,1
415,412,1,1
43,413,1,1
388,414,1,1
449,415,0,1
385,416,0,1
358,417,1,1
255,418,0,1
106,419,1,1
258,420,1,1
270,421,1,1
42,422,0,1
310,423,0,1
301,424,1,1
308,425,1,1
441,426,1,1
131,427,1,1
396,428,1,1
7,429,1,1
448,430,1,1
211,431,1,1
466,432,1,1
517,433,1,1
499,434,1,1
248,435,1,1
335,436,1,1
480,437,1,1
79,438,1,1
352,439,1,1
57,440,1,1
279,441,1,1
48,442,1,1
24,443,1,1
168,444,1,1
391,445,1,1
209,446,1,1
54,447,0,1
171,448,1,1
348,449,1,1
135,450,1,1
407,451,1,1
416,452,1,1
229,453,1,1
100,454,1,1
370,455,1,1
450,456,1,1
421,457,1,1
197,458,1,1
356,459,1,1
367,460,1,1
77,461,1,1
60,462,1,1
460,463,1,1
25,464,1,1
394,465,1,1
454,466,1,1
467,467,1,1
147,468,0,1
340,469,1,1
107,470,1,1
489,471,1,1
260,472,1,1
409,473,0,1
497,474,1,1
334,475,1,1
116,476,1,1
465,477,1,1
188,478,1,1
133,479,1,1
379,480,1,1
481,481,1,1
453,482,1,1
459,483,1,1
414,484,1,1
18,485,1,1
339,486,1,1
102,487,1,1
536,488,0,1
496,489,1,1
515,490,1,1
145,491,1,1
