,Index,Predicted_values,original
431,1,0,0
351,2,0,0
167,3,0,0
236,4,0,0
34,5,0,0
242,6,0,0
181,7,0,0
35,8,1,0
28,9,0,0
397,10,0,0
269,11,0,0
30,12,0,0
193,13,0,0
398,14,0,0
196,15,0,0
450,16,0,0
165,17,0,0
173,18,0,0
373,19,0,0
491,20,0,0
15,21,0,0
354,22,0,0
33,23,0,0
187,24,0,0
436,25,0,0
278,26,0,0
61,27,0,0
253,28,0,0
138,29,0,0
437,30,0,0
192,31,0,0
216,32,0,0
143,33,0,0
141,34,0,0
509,35,0,0
287,36,0,0
362,37,0,0
228,38,0,0
58,39,0,0
169,40,0,0
263,41,0,0
197,42,0,0
330,43,0,0
532,44,0,0
317,45,0,0
415,46,0,0
145,47,0,0
55,48,0,0
12,49,0,0
528,50,0,0
422,51,0,0
250,52,0,0
495,53,0,0
360,54,0,0
413,55,0,0
205,56,0,0
222,57,0,0
475,58,0,0
429,59,0,0
182,60,0,0
372,61,0,0
220,62,0,0
478,63,0,0
508,64,0,0
38,65,0,0
514,66,0,0
402,67,0,0
189,68,0,0
122,69,0,0
423,70,0,0
116,71,0,0
56,72,0,0
26,73,0,0
17,74,0,0
230,75,0,0
171,76,0,0
41,77,0,0
127,78,0,0
481,79,0,0
304,80,0,0
400,81,0,0
186,82,0,0
472,83,0,0
158,84,0,0
359,85,0,0
211,86,0,0
352,87,0,0
366,88,1,0
238,89,0,0
146,90,0,0
103,91,0,0
49,92,1,0
7,93,0,0
459,94,0,0
464,95,0,0
98,96,0,0
175,97,0,0
310,98,0,0
108,99,0,0
241,100,0,0
526,101,0,0
281,102,0,0
178,103,0,0
21,104,0,0
524,105,0,0
406,106,0,0
322,107,0,0
92,108,0,0
403,109,0,0
219,110,0,0
22,111,0,0
533,112,0,0
461,113,0,0
112,114,0,0
1,115,0,0
184,116,0,0
229,117,0,0
99,118,0,0
341,119,0,0
114,120,0,0
300,121,0,0
59,122,0,0
224,123,0,0
393,124,0,0
115,125,0,0
262,126,0,0
384,127,0,0
104,128,0,0
54,129,0,0
306,130,0,0
499,131,0,0
94,132,0,0
266,133,0,0
368,134,0,0
68,135,1,0
536,136,0,0
515,137,0,0
202,138,0,0
218,139,0,0
425,140,0,0
405,141,0,0
139,142,0,0
240,143,0,0
285,144,1,0
81,145,0,0
129,146,0,0
20,147,1,0
363,148,0,0
157,149,1,0
213,150,0,0
177,151,0,0
433,152,0,0
292,153,0,0
159,154,0,0
65,155,0,0
535,156,0,0
315,157,0,0
25,158,0,0
382,159,0,0
331,160,0,0
411,161,1,0
82,162,0,0
370,163,0,0
355,164,1,0
153,165,0,0
343,166,0,0
364,167,0,0
525,168,0,0
396,169,0,0
347,170,0,0
19,171,1,0
434,172,1,0
521,173,0,0
199,174,0,0
345,175,0,0
365,176,0,0
37,177,0,0
5,178,0,0
195,179,0,0
529,180,0,0
70,181,0,0
392,182,0,0
283,183,0,0
426,184,0,0
454,185,0,0
394,186,1,0
113,187,0,0
332,188,0,0
447,189,1,0
340,190,0,0
245,191,0,0
134,192,0,0
327,193,0,0
448,194,0,0
274,195,0,0
282,196,0,0
484,197,0,0
259,198,0,0
383,199,0,0
276,200,0,0
385,201,0,0
31,202,1,0
497,203,1,0
449,204,0,0
466,205,0,0
9,206,0,0
71,207,0,0
323,208,0,0
234,209,0,0
390,210,0,0
476,211,0,0
256,212,0,0
231,213,0,0
462,214,0,0
14,215,0,0
408,216,0,0
101,217,0,0
489,218,0,0
538,219,1,0
149,220,0,0
307,221,0,0
446,222,0,0
318,223,0,0
477,224,0,0
252,225,0,0
6,226,0,0
361,227,0,0
527,228,0,0
305,229,0,0
488,230,0,0
243,231,0,0
130,232,0,0
302,233,0,0
154,234,0,0
441,235,0,0
319,236,0,0
520,237,0,0
298,238,0,0
279,239,0,0
378,240,0,0
221,241,0,0
386,242,0,0
469,243,0,0
11,244,0,0
284,245,0,0
121,246,0,0
76,247,0,0
79,248,0,0
168,249,0,0
348,250,0,0
432,251,0,0
207,252,0,0
444,253,0,0
511,254,0,0
299,255,0,0
203,256,0,0
419,257,0,0
375,258,0,0
435,259,0,0
257,260,0,0
443,261,0,0
416,262,0,0
338,263,0,0
391,264,0,0
427,265,0,0
486,266,0,0
200,267,0,0
314,268,0,0
125,269,0,0
412,270,0,0
506,271,0,0
85,272,0,0
516,273,0,0
342,274,0,0
374,275,0,0
91,276,0,0
504,277,0,0
162,278,0,0
460,279,0,0
430,280,0,0
42,281,0,0
84,282,0,0
206,283,0,0
329,284,0,0
188,285,0,0
137,286,0,0
75,287,0,0
498,288,0,0
93,289,0,0
505,290,0,0
534,291,0,0
407,292,0,0
57,293,0,0
522,294,0,0
456,295,0,0
311,296,0,0
87,297,0,0
77,298,0,0
270,299,0,0
204,300,0,0
214,301,0,0
95,302,0,0
490,303,0,0
32,304,0,0
389,305,0,0
326,306,0,0
156,307,0,0
312,308,0,0
120,309,0,0
254,310,0,0
128,311,0,0
179,312,1,0
492,313,0,0
48,314,1,0
