,Index,Predicted_values,original
453,1,0,0
406,2,0,0
240,3,0,0
456,4,0,0
472,5,0,0
248,6,0,0
129,7,0,0
251,8,0,0
252,9,0,0
499,10,0,0
450,11,0,0
76,12,0,0
135,13,0,0
423,14,0,0
7,15,0,0
486,16,0,0
416,17,0,0
324,18,0,0
336,19,0,0
494,20,0,0
192,21,0,0
492,22,0,0
387,23,0,0
339,24,0,0
85,25,0,0
351,26,0,0
53,27,0,0
504,28,0,0
354,29,0,0
307,30,0,0
529,31,0,0
362,32,0,0
402,33,0,0
154,34,0,0
380,35,0,0
191,36,0,0
523,37,0,0
495,38,0,0
1,39,0,0
417,40,0,0
238,41,1,0
12,42,0,0
30,43,0,0
403,44,0,0
161,45,0,0
500,46,0,0
167,47,0,0
482,48,0,0
483,49,0,0
229,50,0,0
34,51,0,0
373,52,0,0
377,53,0,0
36,54,0,0
15,55,0,0
253,56,0,0
350,57,0,0
236,58,0,0
501,59,0,0
41,60,0,0
434,61,0,0
290,62,0,0
101,63,0,0
111,64,0,0
473,65,0,0
327,66,0,0
449,67,0,0
415,68,0,0
278,69,0,0
413,70,0,0
210,71,1,0
233,72,0,0
502,73,0,0
146,74,0,0
264,75,0,0
447,76,0,0
131,77,0,0
481,78,0,0
97,79,0,0
292,80,0,0
297,81,0,0
14,82,0,0
10,83,0,0
214,84,0,0
262,85,1,0
314,86,1,0
54,87,0,0
199,88,1,0
267,89,0,0
28,90,0,0
196,91,0,0
118,92,0,0
525,93,1,0
86,94,0,0
2,95,0,0
49,96,0,0
347,97,0,0
179,98,0,0
280,99,0,0
69,100,0,0
428,101,0,0
513,102,0,0
112,103,0,0
484,104,0,0
329,105,0,0
225,106,0,0
275,107,0,0
181,108,0,0
213,109,0,0
382,110,0,0
534,111,0,0
81,112,0,0
454,113,0,0
175,114,0,0
130,115,0,0
503,116,0,0
491,117,0,0
32,118,0,0
25,119,0,0
100,120,0,0
409,121,0,0
270,122,0,0
180,123,0,0
437,124,0,0
220,125,0,0
258,126,0,0
227,127,0,0
11,128,0,0
218,129,0,0
176,130,1,0
300,131,0,0
184,132,0,0
50,133,0,0
203,134,0,0
287,135,0,0
24,136,0,0
261,137,0,0
5,138,0,0
470,139,0,0
356,140,0,0
269,141,0,0
411,142,0,0
155,143,0,0
273,144,0,0
320,145,0,0
311,146,0,0
316,147,0,0
418,148,0,0
244,149,0,0
478,150,0,0
18,151,0,0
156,152,1,0
375,153,0,0
268,154,0,0
462,155,0,0
272,156,0,0
510,157,0,0
137,158,0,0
289,159,0,0
397,160,0,0
83,161,0,0
242,162,0,0
138,163,0,0
63,164,1,0
45,165,0,0
128,166,0,0
288,167,0,0
381,168,0,0
440,169,0,0
399,170,0,0
31,171,0,0
188,172,0,0
401,173,0,0
514,174,0,0
480,175,0,0
80,176,0,0
187,177,0,0
533,178,1,0
531,179,0,0
239,180,0,0
283,181,0,0
438,182,1,0
211,183,0,0
121,184,1,0
346,185,0,0
426,186,0,0
27,187,0,0
536,188,1,0
457,189,1,0
212,190,1,0
228,191,0,0
186,192,1,0
335,193,0,0
427,194,0,0
201,195,0,0
247,196,0,0
325,197,0,0
145,198,0,0
108,199,0,0
90,200,0,0
37,201,0,0
497,202,1,0
67,203,0,0
524,204,0,0
230,205,0,0
198,206,0,0
134,207,1,0
469,208,1,0
439,209,0,0
433,210,0,0
256,211,0,0
107,212,0,0
73,213,0,0
479,214,1,0
391,215,0,0
461,216,0,0
149,217,0,0
475,218,0,0
430,219,0,0
91,220,0,0
208,221,0,0
317,222,0,0
46,223,0,0
221,224,0,0
84,225,0,0
260,226,1,0
370,227,1,0
515,228,0,0
410,229,0,0
429,230,0,0
20,231,0,0
535,232,0,0
96,233,0,0
328,234,0,0
465,235,0,0
333,236,0,0
386,237,0,0
308,238,0,0
17,239,0,0
205,240,0,0
511,241,0,0
319,242,0,0
398,243,0,0
363,244,0,0
29,245,1,0
39,246,0,0
153,247,0,0
115,248,0,0
71,249,0,0
496,250,0,0
505,251,0,0
234,252,0,0
318,253,0,0
166,254,0,0
527,255,0,0
163,256,0,0
171,257,0,0
306,258,0,0
460,259,0,0
241,260,0,0
431,261,0,0
125,262,0,0
159,263,0,0
330,264,0,0
408,265,0,0
404,266,0,0
82,267,0,0
371,268,0,0
326,269,0,0
152,270,0,0
331,271,0,0
344,272,0,0
393,273,0,0
102,274,0,0
119,275,0,0
337,276,0,0
255,277,0,0
305,278,0,0
516,279,0,0
254,280,0,0
341,281,0,0
388,282,1,0
19,283,1,0
367,284,0,0
51,285,1,0
202,286,0,0
321,287,0,0
22,288,0,0
62,289,0,0
506,290,0,0
477,291,0,0
476,292,0,0
274,293,1,0
338,294,1,0
281,295,0,0
310,296,0,0
3,297,0,0
323,298,0,0
498,299,0,0
245,300,0,0
162,301,1,0
106,302,0,0
291,303,0,0
302,304,0,0
190,305,0,0
158,306,0,0
113,307,0,0
304,308,1,0
87,309,0,0
455,310,1,0
468,311,0,0
232,312,1,0
366,313,0,0
493,314,0,0
309,315,1,0
38,316,0,0
60,317,1,0
226,318,0,0
52,319,0,0
271,320,1,0
537,321,1,0
285,322,0,0
136,323,0,0
263,324,0,0
195,325,0,0
530,326,1,0
42,327,0,0
147,328,1,0
394,329,0,0
517,330,0,0
444,331,0,0
352,332,0,0
6,333,0,0
360,334,0,0
378,335,0,0
357,336,0,0
178,337,0,0
26,338,0,0
379,339,0,0
148,340,0,0
64,341,0,0
183,342,0,0
488,343,0,0
169,344,0,0
143,345,0,0
21,346,0,0
204,347,0,0
139,348,0,0
286,349,0,0
526,350,0,0
142,351,0,0
446,352,0,0
4,353,0,0
334,354,0,0
441,355,0,0
140,356,0,0
519,357,0,0
412,358,0,0
422,359,0,0
217,360,0,0
59,361,0,1
448,362,0,1
77,363,0,1
194,364,0,1
79,365,0,1
343,366,0,1
61,367,1,1
508,368,1,1
57,369,0,1
421,370,0,1
395,371,0,1
435,372,1,1
355,373,1,1
432,374,1,1
512,375,0,1
168,376,1,1
458,377,0,1
383,378,1,1
48,379,0,1
58,380,1,1
70,381,0,1
532,382,0,1
315,383,0,1
127,384,0,1
35,385,0,1
182,386,0,1
528,387,1,1
442,388,1,1
266,389,1,1
312,390,0,1
126,391,0,1
284,392,1,1
425,393,1,1
122,394,0,1
172,395,0,1
231,396,1,1
490,397,0,1
98,398,0,1
364,399,0,1
89,400,0,1
95,401,0,1
296,402,1,1
522,403,1,1
466,404,1,1
207,405,1,1
407,406,1,1
109,407,1,1
189,408,1,1
92,409,1,1
68,410,1,1
451,411,0,1
75,412,1,1
396,413,1,1
93,414,1,1
390,415,0,1
44,416,1,1
237,417,0,1
193,418,1,1
392,419,0,1
539,420,0,1
103,421,1,1
349,422,1,1
265,423,1,1
132,424,1,1
124,425,1,1
74,426,1,1
365,427,1,1
299,428,1,1
65,429,0,1
353,430,1,1
277,431,1,1
160,432,1,1
489,433,1,1
170,434,1,1
295,435,1,1
177,436,1,1
342,437,1,1
445,438,1,1
471,439,1,1
43,440,1,1
384,441,1,1
104,442,1,1
0,443,0,1
243,444,1,1
110,445,1,1
157,446,1,1
120,447,1,1
538,448,1,1
298,449,1,1
452,450,1,1
474,451,1,1
56,452,0,1
443,453,1,1
94,454,0,1
464,455,0,1
209,456,1,1
223,457,1,1
224,458,0,1
99,459,0,1
117,460,0,1
47,461,1,1
216,462,0,1
322,463,0,1
151,464,0,1
150,465,1,1
372,466,1,1
215,467,1,1
249,468,1,1
507,469,1,1
23,470,1,1
116,471,1,1
436,472,1,1
405,473,1,1
294,474,1,1
509,475,1,1
282,476,0,1
369,477,0,1
279,478,1,1
133,479,0,1
78,480,1,1
459,481,1,1
518,482,1,1
419,483,1,1
259,484,1,1
389,485,1,1
66,486,0,1
250,487,1,1
246,488,0,1
361,489,1,1
219,490,1,1
257,491,0,1
174,492,1,1
463,493,1,1
40,494,1,1
340,495,1,1
345,496,1,1
313,497,1,1
358,498,1,1
164,499,0,1
114,500,1,1
368,501,0,1
303,502,0,1
9,503,1,1
222,504,1,1
376,505,1,1
293,506,1,1
420,507,1,1
385,508,1,1
185,509,1,1
173,510,0,1
144,511,1,1
374,512,1,1
414,513,0,1
301,514,0,1
359,515,0,1
206,516,1,1
235,517,1,1
72,518,1,1
276,519,0,1
521,520,1,1
13,521,1,1
123,522,1,1
16,523,1,1
141,524,1,1
520,525,1,1
33,526,0,1
165,527,1,1
332,528,1,1
8,529,1,1
485,530,1,1
348,531,1,1
424,532,0,1
200,533,1,1
400,534,1,1
487,535,1,1
55,536,1,1
105,537,1,1
197,538,1,1
467,539,0,1
88,540,1,1
