,Index,Predicted_values,original
368,1,0,0
136,2,0,0
411,3,0,0
534,4,0,0
216,5,0,0
145,6,0,0
337,7,0,0
47,8,0,0
188,9,0,0
159,10,1,0
405,11,0,0
178,12,0,0
45,13,0,0
460,14,0,0
43,15,0,0
147,16,0,0
8,17,0,0
86,18,0,0
130,19,0,0
302,20,0,0
144,21,0,0
24,22,0,0
62,23,0,0
274,24,0,0
490,25,0,0
489,26,0,0
230,27,0,0
350,28,0,0
126,29,0,0
375,30,0,0
151,31,0,0
2,32,0,0
522,33,0,0
93,34,0,0
469,35,0,0
241,36,0,0
287,37,0,0
215,38,0,0
332,39,0,0
111,40,0,0
270,41,0,0
399,42,0,0
440,43,0,0
404,44,0,0
37,45,0,0
4,46,0,0
435,47,0,0
382,48,0,0
438,49,0,0
206,50,0,0
80,51,0,0
222,52,0,0
90,53,0,0
46,54,0,0
233,55,0,0
280,56,0,0
32,57,0,0
87,58,0,0
390,59,0,0
376,60,0,0
459,61,0,0
58,62,0,0
251,63,0,0
322,64,0,0
403,65,0,0
34,66,0,0
389,67,0,0
363,68,0,0
107,69,0,0
275,70,0,0
273,71,0,0
451,72,0,0
420,73,0,0
59,74,0,0
161,75,0,0
449,76,0,0
393,77,0,0
429,78,0,0
290,79,0,0
296,80,0,0
454,81,0,0
263,82,0,0
7,83,0,0
173,84,0,0
120,85,0,0
324,86,0,0
353,87,0,0
284,88,0,0
9,89,0,0
53,90,0,0
138,91,0,0
237,92,0,0
89,93,0,0
386,94,0,0
239,95,0,0
97,96,0,0
247,97,0,0
471,98,0,0
181,99,1,0
134,100,0,0
143,101,0,0
352,102,0,0
323,103,0,0
175,104,0,0
264,105,0,0
102,106,0,0
248,107,1,0
186,108,0,0
121,109,0,0
453,110,0,0
191,111,0,0
297,112,0,0
329,113,0,0
506,114,0,0
190,115,0,0
219,116,0,0
338,117,0,0
269,118,0,0
22,119,0,0
11,120,0,0
260,121,0,0
439,122,0,0
424,123,0,0
104,124,0,0
5,125,0,0
259,126,0,0
509,127,0,0
477,128,0,0
183,129,0,0
434,130,0,0
210,131,0,0
232,132,0,0
519,133,0,0
316,134,0,0
69,135,0,0
415,136,0,0
283,137,0,0
533,138,0,0
317,139,0,0
40,140,0,0
54,141,0,0
508,142,0,0
125,143,0,0
116,144,0,0
214,145,0,0
373,146,0,0
409,147,0,0
105,148,0,0
108,149,0,0
285,150,0,0
194,151,0,0
132,152,0,0
362,153,0,0
312,154,0,0
257,155,0,0
99,156,0,0
73,157,0,0
129,158,0,0
244,159,0,0
131,160,0,0
343,161,0,0
208,162,0,0
374,163,0,0
135,164,0,0
462,165,0,0
193,166,0,0
358,167,0,0
491,168,0,0
288,169,0,0
84,170,0,0
486,171,0,0
261,172,0,0
70,173,0,0
307,174,0,0
364,175,0,0
254,176,0,0
344,177,0,0
328,178,0,0
467,179,0,0
141,180,0,0
512,181,0,0
124,182,0,0
3,183,0,0
240,184,0,0
443,185,0,0
301,186,0,0
485,187,0,0
265,188,0,0
27,189,0,0
327,190,0,0
200,191,0,0
110,192,0,0
425,193,0,0
513,194,0,0
79,195,0,0
304,196,0,0
305,197,0,0
457,198,0,0
67,199,0,0
103,200,0,0
422,201,0,0
18,202,0,0
341,203,0,0
82,204,0,0
369,205,0,0
12,206,0,0
418,207,0,0
336,208,0,0
446,209,0,0
330,210,0,0
394,211,0,0
487,212,0,0
428,213,0,0
359,214,0,0
463,215,0,0
465,216,0,0
496,217,0,0
431,218,0,0
281,219,1,0
480,220,0,0
458,221,0,0
57,222,0,0
493,223,0,0
479,224,0,0
406,225,1,0
209,226,0,0
26,227,0,0
101,228,0,0
383,229,0,0
448,230,1,0
349,231,1,0
36,232,0,0
174,233,0,0
137,234,0,0
470,235,0,0
378,236,0,0
414,237,0,0
235,238,0,0
279,239,1,0
475,240,0,0
65,241,0,0
430,242,0,0
400,243,0,0
128,244,0,0
488,245,1,0
91,246,1,0
286,247,0,0
408,248,0,0
48,249,0,0
255,250,0,0
198,251,0,0
361,252,0,0
35,253,0,0
387,254,0,0
356,255,0,0
20,256,0,0
205,257,0,0
371,258,0,0
536,259,0,0
531,260,0,0
391,261,0,0
441,262,0,0
501,263,0,0
246,264,0,0
250,265,0,0
520,266,0,0
456,267,0,0
464,268,0,0
221,269,0,0
419,270,0,0
380,271,0,0
295,272,0,0
360,273,0,0
14,274,0,0
505,275,0,0
6,276,0,0
492,277,0,0
300,278,0,0
398,279,0,0
211,280,0,0
432,281,0,0
83,282,0,0
118,283,0,0
223,284,0,0
229,285,0,0
201,286,0,0
172,287,0,0
538,288,0,0
225,289,0,0
293,290,1,0
402,291,0,0
258,292,0,0
78,293,0,0
29,294,0,0
123,295,0,0
461,296,0,0
155,297,1,0
367,298,0,0
154,299,0,0
15,300,0,0
523,301,0,0
227,302,0,0
81,303,0,0
272,304,0,0
146,305,0,0
482,306,0,0
529,307,0,0
98,308,0,0
61,309,1,0
0,310,0,0
213,311,0,0
315,312,0,0
56,313,0,0
185,314,1,0
413,315,0,0
504,316,0,0
423,317,0,0
476,318,1,0
204,319,1,0
68,320,1,0
170,321,0,0
218,322,1,0
500,323,1,0
525,324,0,0
515,325,1,0
169,326,1,0
314,327,0,0
1,328,1,0
334,329,0,0
100,330,0,0
331,331,0,0
176,332,0,0
342,333,0,0
165,334,0,0
150,335,1,0
495,336,1,0
335,337,1,0
245,338,1,0
412,339,0,0
474,340,0,0
266,341,0,0
503,342,0,0
140,343,0,0
92,344,0,0
427,345,0,0
310,346,0,0
426,347,0,0
157,348,0,0
133,349,0,0
166,350,0,0
319,351,0,0
168,352,1,0
197,353,0,0
236,354,1,0
106,355,0,0
518,356,0,0
231,357,0,0
164,358,0,0
528,359,0,0
511,360,0,0
21,361,1,1
539,362,0,1
395,363,0,1
38,364,0,1
313,365,0,1
142,366,0,1
445,367,0,1
417,368,0,1
442,369,0,1
203,370,1,1
156,371,1,1
17,372,0,1
55,373,0,1
31,374,0,1
526,375,0,1
85,376,0,1
51,377,0,1
196,378,1,1
388,379,1,1
256,380,1,1
514,381,0,1
468,382,1,1
41,383,0,1
44,384,1,1
537,385,1,1
483,386,0,1
385,387,0,1
377,388,1,1
28,389,1,1
66,390,0,1
63,391,0,1
127,392,1,1
309,393,0,1
325,394,1,1
381,395,1,1
473,396,0,1
180,397,0,1
397,398,1,1
72,399,1,1
224,400,0,1
502,401,0,1
112,402,1,1
521,403,1,1
478,404,0,1
77,405,0,1
450,406,1,1
311,407,1,1
74,408,0,1
23,409,1,1
253,410,1,1
179,411,1,1
189,412,1,1
228,413,0,1
436,414,0,1
516,415,0,1
158,416,0,1
148,417,0,1
153,418,0,1
252,419,0,1
217,420,1,1
298,421,1,1
366,422,1,1
39,423,1,1
122,424,1,1
466,425,1,1
192,426,0,1
357,427,1,1
499,428,1,1
152,429,1,1
64,430,1,1
524,431,1,1
481,432,0,1
320,433,0,1
294,434,1,1
455,435,0,1
498,436,1,1
355,437,1,1
291,438,0,1
346,439,1,1
243,440,1,1
507,441,0,1
292,442,0,1
88,443,1,1
351,444,1,1
484,445,1,1
249,446,1,1
347,447,1,1
30,448,0,1
447,449,1,1
282,450,1,1
10,451,1,1
94,452,1,1
13,453,1,1
497,454,1,1
401,455,1,1
19,456,1,1
60,457,1,1
162,458,1,1
289,459,1,1
278,460,1,1
340,461,0,1
75,462,1,1
115,463,1,1
33,464,1,1
207,465,0,1
113,466,0,1
25,467,0,1
392,468,1,1
339,469,1,1
421,470,1,1
202,471,1,1
379,472,1,1
444,473,1,1
306,474,1,1
268,475,0,1
96,476,1,1
308,477,1,1
139,478,0,1
187,479,1,1
494,480,1,1
262,481,0,1
160,482,1,1
119,483,1,1
267,484,1,1
433,485,1,1
318,486,1,1
333,487,1,1
416,488,1,1
365,489,1,1
472,490,1,1
527,491,1,1
184,492,1,1
370,493,1,1
517,494,1,1
167,495,1,1
303,496,1,1
384,497,1,1
226,498,1,1
535,499,1,1
149,500,1,1
220,501,1,1
242,502,1,1
452,503,1,1
354,504,1,1
16,505,1,1
76,506,1,1
114,507,1,1
195,508,1,1
117,509,1,1
345,510,1,1
199,511,1,1
396,512,1,1
109,513,1,1
437,514,1,1
299,515,1,1
321,516,1,1
277,517,1,1
212,518,1,1
410,519,1,1
71,520,1,1
182,521,1,1
271,522,1,1
530,523,1,1
348,524,1,1
372,525,1,1
50,526,1,1
163,527,1,1
177,528,1,1
95,529,1,1
510,530,1,1
276,531,1,1
42,532,1,1
234,533,1,1
326,534,0,1
49,535,1,1
532,536,1,1
238,537,1,1
407,538,1,1
171,539,1,1
52,540,0,1
