,Index,Predicted_values,original
434,1,0,0
186,2,0,0
23,3,0,0
273,4,0,0
65,5,0,0
97,6,0,0
158,7,0,0
372,8,0,0
169,9,0,0
212,10,0,0
44,11,0,0
42,12,0,0
252,13,0,0
109,14,0,0
295,15,0,0
125,16,0,0
527,17,0,0
369,18,0,0
173,19,0,0
366,20,0,0
398,21,0,0
40,22,0,0
278,23,0,0
78,24,0,0
257,25,0,0
424,26,0,0
351,27,0,0
526,28,0,0
143,29,0,0
250,30,0,0
249,31,0,0
319,32,0,0
153,33,0,0
378,34,0,0
240,35,0,0
356,36,0,0
410,37,0,0
187,38,0,0
20,39,0,0
407,40,0,0
141,41,0,0
313,42,0,0
368,43,0,0
514,44,0,0
439,45,0,0
244,46,1,0
343,47,0,0
517,48,1,0
443,49,0,0
381,50,0,0
61,51,0,0
216,52,0,0
376,53,0,0
170,54,0,0
102,55,0,0
454,56,0,0
115,57,0,0
70,58,0,0
384,59,0,0
310,60,0,0
515,61,0,0
490,62,0,0
500,63,0,0
302,64,0,0
55,65,0,0
93,66,0,0
284,67,0,0
479,68,0,0
477,69,0,0
256,70,0,0
218,71,0,0
352,72,0,0
391,73,0,0
227,74,0,0
194,75,1,0
188,76,0,0
286,77,0,0
457,78,0,0
183,79,0,0
31,80,0,0
534,81,0,0
495,82,1,0
396,83,1,0
245,84,1,0
360,85,0,0
137,86,1,0
400,87,0,0
177,88,0,0
107,89,0,0
322,90,0,0
134,91,0,0
166,92,1,0
265,93,0,0
465,94,0,0
333,95,1,0
283,96,0,0
238,97,0,0
382,98,0,0
72,99,0,0
524,100,1,0
56,101,0,0
135,102,0,0
281,103,0,0
327,104,0,0
222,105,1,0
414,106,1,0
512,107,0,0
311,108,0,0
504,109,0,0
11,110,0,0
235,111,0,0
330,112,1,0
461,113,0,0
258,114,0,0
344,115,0,0
45,116,0,0
303,117,0,0
331,118,0,0
219,119,0,0
346,120,0,0
312,121,0,0
412,122,0,0
41,123,0,0
54,124,0,0
332,125,0,0
446,126,1,0
508,127,1,0
290,128,1,0
510,129,0,0
117,130,0,0
429,131,0,0
50,132,0,0
201,133,0,0
399,134,0,0
323,135,0,0
411,136,0,0
81,137,0,0
522,138,0,0
280,139,0,0
469,140,0,0
229,141,0,0
359,142,0,0
316,143,0,0
539,144,0,0
196,145,0,0
246,146,0,0
189,147,0,0
432,148,0,0
43,149,0,0
298,150,0,0
5,151,0,0
441,152,0,0
59,153,0,0
401,154,0,0
478,155,0,0
100,156,0,0
402,157,0,0
521,158,0,0
233,159,0,0
307,160,0,0
507,161,0,0
33,162,0,0
339,163,0,0
77,164,0,0
113,165,0,0
176,166,0,0
459,167,0,0
353,168,0,0
199,169,0,0
243,170,1,0
430,171,0,0
85,172,0,0
3,173,0,0
501,174,0,0
511,175,0,0
506,176,0,0
182,177,0,0
247,178,1,0
497,179,0,0
362,180,0,0
489,181,0,0
14,182,0,0
447,183,0,0
47,184,0,0
317,185,0,0
348,186,0,0
19,187,0,0
136,188,1,0
38,189,0,0
119,190,0,0
255,191,0,0
466,192,0,0
468,193,0,0
254,194,0,0
305,195,0,0
167,196,0,0
165,197,0,0
476,198,0,0
321,199,0,0
232,200,0,0
211,201,0,0
404,202,0,0
120,203,0,0
146,204,0,0
492,205,0,0
184,206,0,0
364,207,0,0
392,208,0,0
262,209,0,0
473,210,0,0
82,211,0,0
220,212,0,0
34,213,0,0
422,214,0,0
39,215,0,0
274,216,0,0
449,217,0,0
536,218,0,0
268,219,0,0
192,220,0,0
60,221,0,0
336,222,0,0
337,223,0,0
124,224,0,0
51,225,0,0
315,226,0,0
32,227,0,0
437,228,0,0
75,229,0,0
426,230,0,0
138,231,0,0
99,232,0,0
140,233,0,0
260,234,0,0
445,235,0,0
293,236,0,0
79,237,0,0
365,238,0,0
26,239,0,0
480,240,0,0
145,241,0,0
164,242,0,0
484,243,0,0
390,244,0,0
345,245,0,0
112,246,0,0
13,247,0,0
435,248,0,0
463,249,0,0
270,250,0,0
139,251,0,0
342,252,0,0
532,253,0,0
355,254,0,0
328,255,0,0
470,256,0,0
481,257,0,0
494,258,1,0
299,259,0,0
409,260,1,0
334,261,1,0
0,262,0,0
276,263,0,0
172,264,0,0
8,265,0,0
417,266,0,0
87,267,0,0
531,268,0,0
475,269,0,0
27,270,0,0
144,271,0,0
73,272,0,0
195,273,0,0
68,274,0,0
215,275,0,0
371,276,0,0
502,277,0,0
126,278,0,0
513,279,0,0
509,280,0,0
380,281,0,0
46,282,0,0
354,283,0,0
279,284,0,0
131,285,1,0
405,286,0,0
204,287,0,0
415,288,0,0
6,289,0,0
282,290,0,0
104,291,0,0
482,292,0,0
267,293,0,0
226,294,0,0
207,295,0,0
1,296,0,0
487,297,0,0
57,298,0,0
499,299,0,0
358,300,0,0
431,301,0,0
251,302,0,0
130,303,0,0
147,304,1,0
168,305,0,0
230,306,0,0
202,307,0,0
320,308,0,0
375,309,0,0
413,310,0,0
306,311,0,0
128,312,0,0
300,313,0,0
530,314,0,0
74,315,0,0
67,316,0,0
