,Index,Predicted_values,original
190,1,0,0
254,2,0,0
174,3,0,0
38,4,0,0
464,5,0,0
241,6,0,0
386,7,0,0
87,8,0,0
99,9,0,0
477,10,0,0
520,11,0,0
268,12,0,0
372,13,0,0
238,14,0,0
350,15,0,0
420,16,0,0
476,17,0,0
424,18,0,0
329,19,0,0
338,20,0,0
107,21,0,0
89,22,0,0
315,23,0,0
40,24,0,0
15,25,0,0
442,26,0,0
134,27,0,0
55,28,0,0
324,29,0,0
351,30,0,0
456,31,0,0
148,32,0,0
471,33,0,0
357,34,0,0
124,35,0,0
435,36,0,0
440,37,0,0
449,38,0,0
284,39,0,0
433,40,0,0
348,41,0,0
10,42,0,0
79,43,0,0
209,44,0,0
468,45,0,0
133,46,0,0
502,47,0,0
302,48,0,0
23,49,0,0
172,50,0,0
503,51,0,0
356,52,0,0
176,53,0,0
248,54,0,0
213,55,0,0
353,56,0,0
59,57,0,0
64,58,0,0
147,59,0,0
141,60,0,0
462,61,0,0
217,62,0,0
515,63,0,0
44,64,0,0
387,65,0,0
412,66,0,0
120,67,0,0
467,68,1,0
103,69,0,0
411,70,0,0
81,71,0,0
73,72,0,0
480,73,0,0
240,74,0,0
457,75,0,0
121,76,0,0
78,77,0,0
177,78,0,0
60,79,0,0
201,80,0,0
434,81,1,0
51,82,0,0
401,83,0,0
131,84,0,0
45,85,0,0
458,86,0,0
517,87,0,0
399,88,0,0
61,89,0,0
162,90,0,0
143,91,0,0
317,92,0,0
536,93,0,0
36,94,0,0
11,95,0,0
518,96,0,0
42,97,0,0
154,98,0,0
301,99,0,0
30,100,0,0
408,101,0,0
88,102,0,0
93,103,0,0
101,104,0,0
211,105,0,0
246,106,0,0
223,107,0,0
235,108,0,0
178,109,0,0
479,110,0,0
297,111,0,0
332,112,0,0
221,113,0,0
34,114,0,0
105,115,0,0
25,116,0,0
222,117,0,0
385,118,0,0
481,119,0,0
321,120,0,0
56,121,0,0
512,122,0,0
69,123,0,0
393,124,0,0
171,125,0,0
510,126,0,0
46,127,0,0
453,128,0,0
76,129,0,0
470,130,0,0
83,131,0,0
431,132,0,0
164,133,0,0
54,134,0,0
39,135,0,0
380,136,0,0
188,137,0,0
473,138,0,0
519,139,0,0
521,140,0,0
364,141,0,0
327,142,0,0
108,143,0,0
279,144,0,0
413,145,0,0
167,146,0,0
432,147,0,0
460,148,0,0
239,149,0,0
306,150,0,0
522,151,0,0
132,152,0,0
388,153,0,0
115,154,0,0
9,155,0,0
361,156,0,0
212,157,0,0
319,158,0,0
538,159,0,0
343,160,0,0
3,161,0,0
146,162,0,0
187,163,0,0
128,164,0,0
363,165,0,0
288,166,0,0
374,167,0,0
256,168,0,0
258,169,0,0
106,170,0,0
267,171,0,0
504,172,0,0
290,173,0,0
346,174,0,0
109,175,0,0
358,176,0,0
438,177,0,0
528,178,0,0
1,179,0,0
396,180,0,0
228,181,0,0
91,182,0,0
159,183,0,0
409,184,0,0
195,185,0,0
291,186,0,0
465,187,0,0
118,188,0,0
48,189,0,0
50,190,0,0
142,191,0,0
326,192,0,0
261,193,0,0
382,194,0,0
173,195,0,0
245,196,0,0
485,197,0,0
100,198,0,0
119,199,0,0
305,200,0,0
316,201,0,0
395,202,0,0
293,203,0,0
349,204,0,0
394,205,1,0
136,206,0,0
400,207,1,0
422,208,0,0
7,209,0,0
153,210,0,0
257,211,0,0
233,212,0,0
122,213,0,0
85,214,0,0
501,215,0,0
253,216,0,0
497,217,0,0
375,218,0,0
181,219,0,0
220,220,0,0
427,221,0,0
484,222,0,0
219,223,0,0
72,224,0,0
192,225,0,0
439,226,0,0
286,227,0,0
117,228,0,0
344,229,0,0
459,230,1,0
526,231,0,0
259,232,1,0
175,233,1,0
445,234,1,0
414,235,0,0
337,236,0,0
443,237,0,0
95,238,0,0
31,239,0,0
491,240,0,0
376,241,1,0
125,242,0,0
200,243,0,0
94,244,0,0
492,245,1,0
513,246,0,0
310,247,0,0
482,248,0,0
155,249,0,0
466,250,0,0
32,251,0,0
271,252,0,0
49,253,0,0
98,254,0,0
24,255,0,0
371,256,0,0
347,257,0,0
417,258,0,0
402,259,0,0
303,260,0,0
33,261,0,0
448,262,0,0
123,263,0,0
533,264,0,0
436,265,0,0
532,266,0,0
231,267,1,0
377,268,0,0
21,269,0,0
90,270,0,0
41,271,0,0
495,272,1,0
478,273,0,0
26,274,0,0
282,275,0,0
236,276,0,0
322,277,0,0
278,278,1,0
531,279,1,0
341,280,0,0
37,281,0,0
145,282,0,0
102,283,0,0
168,284,0,0
157,285,0,0
197,286,0,0
206,287,1,0
483,288,0,0
511,289,0,0
447,290,1,0
426,291,1,0
314,292,0,0
182,293,0,0
237,294,0,0
96,295,0,0
191,296,1,0
296,297,0,0
308,298,0,0
298,299,0,0
198,300,0,0
110,301,0,0
335,302,0,0
150,303,0,0
207,304,0,0
397,305,1,0
405,306,0,0
63,307,0,0
140,308,0,0
320,309,0,0
130,310,1,0
499,311,0,0
367,312,0,0
166,313,0,0
137,314,0,0
370,315,1,0
163,316,0,0
463,317,1,0
262,318,0,0
126,319,0,0
354,320,0,0
299,321,0,0
265,322,0,0
352,323,0,0
493,324,1,0
292,325,0,0
455,326,0,0
294,327,0,0
135,328,0,0
336,329,0,0
179,330,0,0
454,331,0,0
527,332,0,0
390,333,0,0
243,334,0,0
381,335,0,0
66,336,0,0
508,337,0,0
203,338,0,0
202,339,0,0
86,340,0,0
359,341,0,0
169,342,0,0
475,343,0,0
204,344,0,0
345,345,0,0
224,346,0,0
272,347,0,0
244,348,0,0
450,349,0,0
444,350,0,0
383,351,0,0
184,352,0,0
384,353,0,0
539,354,1,0
403,355,0,0
12,356,0,0
53,357,0,0
199,358,0,0
340,359,0,0
506,360,0,0
313,361,0,1
323,362,1,1
52,363,0,1
461,364,1,1
333,365,1,1
225,366,1,1
74,367,0,1
189,368,1,1
378,369,0,1
415,370,0,1
29,371,0,1
281,372,1,1
410,373,0,1
165,374,1,1
185,375,0,1
18,376,1,1
392,377,1,1
138,378,1,1
368,379,1,1
365,380,1,1
160,381,1,1
242,382,0,1
418,383,0,1
362,384,0,1
274,385,0,1
487,386,1,1
535,387,1,1
260,388,0,1
152,389,1,1
149,390,1,1
170,391,0,1
70,392,1,1
22,393,1,1
229,394,1,1
151,395,0,1
113,396,0,1
537,397,0,1
263,398,1,1
13,399,1,1
373,400,1,1
104,401,1,1
287,402,0,1
429,403,1,1
210,404,1,1
451,405,0,1
75,406,0,1
180,407,0,1
269,408,0,1
530,409,0,1
407,410,0,1
330,411,0,1
249,412,1,1
525,413,0,1
488,414,1,1
523,415,0,1
496,416,0,1
251,417,0,1
469,418,0,1
58,419,0,1
196,420,0,1
289,421,1,1
311,422,0,1
360,423,0,1
68,424,1,1
404,425,1,1
226,426,1,1
194,427,1,1
355,428,1,1
277,429,1,1
342,430,1,1
28,431,1,1
276,432,1,1
193,433,0,1
80,434,1,1
16,435,1,1
129,436,1,1
208,437,1,1
419,438,1,1
498,439,1,1
331,440,1,1
8,441,1,1
416,442,1,1
328,443,0,1
43,444,1,1
19,445,1,1
270,446,1,1
423,447,1,1
215,448,1,1
114,449,1,1
247,450,1,1
500,451,1,1
71,452,1,1
2,453,1,1
437,454,1,1
84,455,1,1
27,456,1,1
489,457,1,1
252,458,1,1
264,459,1,1
111,460,1,1
214,461,1,1
534,462,1,1
472,463,1,1
307,464,1,1
20,465,1,1
486,466,1,1
309,467,1,1
285,468,1,1
474,469,1,1
529,470,0,1
250,471,1,1
275,472,1,1
509,473,1,1
389,474,1,1
516,475,1,1
67,476,1,1
186,477,1,1
318,478,1,1
156,479,1,1
391,480,1,1
234,481,1,1
428,482,1,1
379,483,1,1
452,484,1,1
216,485,1,1
183,486,1,1
218,487,1,1
0,488,1,1
421,489,1,1
82,490,1,1
14,491,1,1
47,492,1,1
494,493,1,1
161,494,1,1
62,495,1,1
446,496,1,1
77,497,1,1
295,498,1,1
441,499,1,1
514,500,1,1
300,501,1,1
273,502,1,1
4,503,1,1
430,504,1,1
325,505,1,1
406,506,0,1
127,507,1,1
116,508,1,1
139,509,1,1
57,510,0,1
280,511,1,1
490,512,1,1
35,513,1,1
230,514,1,1
227,515,1,1
97,516,1,1
266,517,1,1
255,518,1,1
158,519,1,1
144,520,1,1
524,521,1,1
507,522,1,1
304,523,1,1
369,524,1,1
232,525,1,1
425,526,1,1
92,527,1,1
339,528,1,1
398,529,1,1
312,530,1,1
17,531,1,1
5,532,1,1
112,533,1,1
283,534,1,1
205,535,1,1
334,536,1,1
6,537,1,1
366,538,1,1
65,539,1,1
505,540,0,1
